transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,discount_amount,tax_amount,final_amount,payment_method,order_status,region,country,date,customer_segment,month,year
TXN_008400,ORD_2744,CUST_0557,PROD_308,Beauty Shampoo,Beauty,2,7.97,15.95,0.0,1.04,16.99,Bank Transfer,Completed,East,Singapore,2025-02-11 16:48:47.173937,Regular,2025-02,2025
TXN_008401,ORD_1039,CUST_1415,PROD_086,Sports Tennis Racket,Sports,4,141.39,565.57,0.0,72.21,637.78,Cash,Completed,East,Thailand,2025-09-20 16:48:47.174004,Regular,2025-09,2025
TXN_008402,ORD_1052,CUST_0717,PROD_370,Books Fiction,Books,4,45.58,182.33,0.0,21.59,203.93,Debit Card,Completed,North,Singapore,2025-04-15 16:48:47.174070,Regular,2025-04,2025
TXN_008403,ORD_1130,CUST_0411,PROD_135,Food Beverages,Food,3,25.52,76.55,0.0,7.47,84.02,Credit Card,Completed,North,Malaysia,2025-11-20 16:48:47.174146,Regular,2025-11,2025
TXN_008404,ORD_1380,CUST_0541,PROD_207,Books Textbook,Books,4,38.51,154.05,0.0,12.58,166.63,Debit Card,Completed,East,Thailand,2025-04-11 16:48:47.174218,Regular,2025-04,2025
TXN_008405,ORD_0189,CUST_1634,PROD_463,Clothing T-Shirt,Clothing,2,193.16,386.31,26.56,30.95,390.7,Bank Transfer,Completed,Central,Indonesia,2025-06-19 16:48:47.174288,Regular,2025-06,2025
TXN_008406,ORD_1161,CUST_0117,PROD_019,Clothing Shoes,Clothing,1,143.24,143.24,0.0,12.17,155.42,Debit Card,Completed,East,Thailand,2025-02-27 16:48:47.174355,Regular,2025-02,2025
TXN_008407,ORD_2339,CUST_1467,PROD_187,Clothing Jeans,Clothing,4,145.84,583.37,0.0,83.75,667.12,Bank Transfer,Completed,South,Indonesia,2025-10-26 16:48:47.174422,Regular,2025-10,2025
TXN_008408,ORD_1124,CUST_1222,PROD_438,Electronics Tablet,Electronics,2,1132.36,2264.72,0.0,222.97,2487.69,Bank Transfer,Completed,North,Malaysia,2025-03-22 16:48:47.174491,Regular,2025-03,2025
TXN_008409,ORD_1633,CUST_1391,PROD_476,Books Non-Fiction,Books,3,11.34,34.03,0.0,4.57,38.6,Debit Card,Delivered,East,Malaysia,2025-09-05 16:48:47.174559,New,2025-09,2025
TXN_008410,ORD_1443,CUST_1644,PROD_129,Electronics Smartphone,Electronics,4,503.43,2013.7,0.0,202.72,2216.42,Bank Transfer,Delivered,South,Malaysia,2025-10-17 16:48:47.174628,Regular,2025-10,2025
TXN_008411,ORD_0711,CUST_1558,PROD_216,Home & Garden Lamp,Home & Garden,2,821.44,1642.89,0.0,145.89,1788.78,Credit Card,Completed,North,Vietnam,2025-09-10 16:48:47.174749,VIP,2025-09,2025
TXN_008412,ORD_1278,CUST_1647,PROD_113,Clothing T-Shirt,Clothing,4,170.59,682.35,51.12,56.7,687.93,Cash,Completed,East,Indonesia,2025-05-05 16:48:47.174963,Regular,2025-05,2025
TXN_008413,ORD_2518,CUST_1691,PROD_428,Food Chocolate,Food,3,6.76,20.29,0.0,1.1,21.38,Digital Wallet,Completed,West,Singapore,2025-03-24 16:48:47.175142,Regular,2025-03,2025
TXN_008414,ORD_2482,CUST_1048,PROD_179,Books Textbook,Books,4,12.72,50.89,0.0,7.61,58.5,Digital Wallet,Completed,West,Malaysia,2025-12-09 16:48:47.175503,Regular,2025-12,2025
TXN_008415,ORD_0422,CUST_1684,PROD_455,Clothing Shoes,Clothing,1,166.68,166.68,0.0,22.98,189.65,Bank Transfer,Completed,South,Indonesia,2025-07-30 16:48:47.175587,Regular,2025-07,2025
TXN_008416,ORD_1111,CUST_1422,PROD_019,Clothing Shoes,Clothing,1,163.89,163.89,0.0,18.9,182.79,Digital Wallet,Pending,South,Malaysia,2025-02-25 16:48:47.175666,Regular,2025-02,2025
TXN_008417,ORD_2307,CUST_1117,PROD_006,Electronics Headphones,Electronics,2,1178.44,2356.88,0.0,260.9,2617.79,Credit Card,Pending,South,Malaysia,2025-11-28 16:48:47.175816,Loyal,2025-11,2025
TXN_008418,ORD_0150,CUST_0577,PROD_262,Beauty Perfume,Beauty,3,94.18,282.55,0.0,18.16,300.71,Debit Card,Completed,West,Thailand,2025-04-29 16:48:47.175887,Regular,2025-04,2025
TXN_008419,ORD_0744,CUST_1426,PROD_366,Electronics Smartphone,Electronics,2,1755.23,3510.46,0.0,365.24,3875.71,Digital Wallet,Completed,East,Indonesia,2025-09-20 16:48:47.175955,Regular,2025-09,2025
TXN_008420,ORD_0727,CUST_1383,PROD_073,Food Snacks,Food,3,13.15,39.44,0.0,5.36,44.8,Cash,Completed,East,Thailand,2025-03-30 16:48:47.176024,Regular,2025-03,2025
TXN_008421,ORD_0026,CUST_0803,PROD_089,Beauty Shampoo,Beauty,1,26.4,26.4,0.0,3.88,30.29,Digital Wallet,Pending,North,Vietnam,2025-11-19 16:48:47.176093,Regular,2025-11,2025
TXN_008422,ORD_0414,CUST_0063,PROD_189,Beauty Nail Polish,Beauty,3,92.85,278.54,0.0,41.12,319.66,Debit Card,Completed,East,Singapore,2025-04-13 16:48:47.176177,Regular,2025-04,2025
TXN_008423,ORD_0205,CUST_1114,PROD_106,Sports Yoga Mat,Sports,1,34.47,34.47,0.0,3.88,38.34,Credit Card,Completed,Central,Thailand,2025-09-04 16:48:47.176247,VIP,2025-09,2025
TXN_008424,ORD_1235,CUST_1060,PROD_287,Food Chocolate,Food,1,22.97,22.97,0.0,2.78,25.75,Debit Card,Completed,Central,Thailand,2025-05-14 16:48:47.176315,Regular,2025-05,2025
TXN_008425,ORD_2726,CUST_0972,PROD_132,Beauty Makeup,Beauty,1,14.29,14.29,0.0,1.07,15.36,Digital Wallet,Completed,South,Vietnam,2025-04-15 16:48:47.176382,Regular,2025-04,2025
TXN_008426,ORD_1795,CUST_1391,PROD_453,Electronics Laptop,Electronics,2,1199.35,2398.71,0.0,188.27,2586.98,Bank Transfer,Completed,East,Thailand,2025-02-19 16:48:47.176448,Regular,2025-02,2025
TXN_008427,ORD_0445,CUST_1375,PROD_038,Home & Garden Table,Home & Garden,2,89.68,179.36,0.0,17.13,196.5,Credit Card,Completed,Central,Thailand,2025-09-02 16:48:47.176514,Regular,2025-09,2025
TXN_008428,ORD_0239,CUST_0285,PROD_451,Books Textbook,Books,2,42.99,85.99,0.0,9.83,95.82,Bank Transfer,Pending,East,Singapore,2025-05-17 16:48:47.176580,Regular,2025-05,2025
TXN_008429,ORD_0736,CUST_1059,PROD_030,Electronics Tablet,Electronics,1,823.04,823.04,0.0,59.16,882.2,Bank Transfer,Pending,West,Indonesia,2024-12-30 16:48:47.176644,Regular,2024-12,2024
TXN_008430,ORD_1072,CUST_0388,PROD_194,Clothing Shoes,Clothing,2,49.63,99.27,15.38,7.2,91.09,Credit Card,Completed,East,Thailand,2025-03-22 16:48:47.176713,Regular,2025-03,2025
TXN_008431,ORD_0421,CUST_1769,PROD_285,Electronics Tablet,Electronics,2,1727.85,3455.7,0.0,480.64,3936.34,Credit Card,Completed,South,Indonesia,2025-07-20 16:48:47.176779,New,2025-07,2025
TXN_008432,ORD_0291,CUST_0443,PROD_021,Books Textbook,Books,3,17.83,53.48,9.92,5.15,48.71,Debit Card,Completed,South,Singapore,2025-02-28 16:48:47.176846,Loyal,2025-02,2025
TXN_008433,ORD_0084,CUST_1575,PROD_179,Sports Dumbbells,Sports,4,54.97,219.89,0.0,12.29,232.18,Bank Transfer,Completed,Central,Indonesia,2025-02-24 16:48:47.176911,VIP,2025-02,2025
TXN_008434,ORD_1484,CUST_1923,PROD_154,Books Magazine,Books,3,27.79,83.38,0.0,8.92,92.3,Bank Transfer,Completed,Central,Malaysia,2025-01-30 16:48:47.176977,Regular,2025-01,2025
TXN_008435,ORD_2428,CUST_0589,PROD_233,Home & Garden Bed,Home & Garden,4,904.96,3619.82,0.0,494.14,4113.97,Digital Wallet,Completed,East,Vietnam,2025-12-08 16:48:47.177042,Regular,2025-12,2025
TXN_008436,ORD_0071,CUST_1323,PROD_336,Food Beverages,Food,2,7.69,15.37,0.0,1.11,16.49,Cash,Shipped,South,Thailand,2025-09-27 16:48:47.177107,New,2025-09,2025
TXN_008437,ORD_2291,CUST_0670,PROD_341,Electronics Tablet,Electronics,2,627.15,1254.3,0.0,121.95,1376.25,Digital Wallet,Completed,East,Thailand,2024-12-25 16:48:47.177172,Regular,2024-12,2024
TXN_008438,ORD_1585,CUST_1426,PROD_144,Food Tea,Food,1,28.16,28.16,0.0,3.1,31.27,Bank Transfer,Completed,Central,Malaysia,2024-12-11 16:48:47.177236,New,2024-12,2024
TXN_008439,ORD_0850,CUST_1958,PROD_180,Clothing Jeans,Clothing,2,198.26,396.52,0.0,54.06,450.58,Credit Card,Completed,West,Thailand,2025-11-18 16:48:47.177299,Regular,2025-11,2025
TXN_008440,ORD_0794,CUST_0821,PROD_365,Books Magazine,Books,2,44.2,88.4,0.0,11.96,100.36,Debit Card,Shipped,North,Vietnam,2025-06-20 16:48:47.177365,Regular,2025-06,2025
TXN_008441,ORD_2415,CUST_0174,PROD_402,Clothing Jeans,Clothing,4,187.22,748.87,0.0,70.0,818.87,Debit Card,Completed,East,Malaysia,2025-07-20 16:48:47.177431,Regular,2025-07,2025
TXN_008442,ORD_1651,CUST_0046,PROD_335,Home & Garden Sofa,Home & Garden,1,261.08,261.08,0.0,26.69,287.77,Digital Wallet,Completed,North,Indonesia,2025-07-19 16:48:47.177496,Regular,2025-07,2025
TXN_008443,ORD_0448,CUST_1322,PROD_064,Electronics Smartphone,Electronics,4,104.2,416.81,0.0,47.18,463.98,Credit Card,Completed,West,Indonesia,2025-05-10 16:48:47.177560,Regular,2025-05,2025
TXN_008444,ORD_2406,CUST_1179,PROD_250,Electronics Headphones,Electronics,1,524.91,524.91,0.0,30.89,555.8,Credit Card,Completed,West,Indonesia,2025-11-04 16:48:47.177626,Regular,2025-11,2025
TXN_008445,ORD_2163,CUST_1749,PROD_246,Home & Garden Table,Home & Garden,3,515.84,1547.52,0.0,217.7,1765.21,Cash,Completed,South,Indonesia,2025-03-22 16:48:47.177691,Regular,2025-03,2025
TXN_008446,ORD_1142,CUST_1982,PROD_275,Clothing Shoes,Clothing,4,94.49,377.97,0.0,34.07,412.04,Digital Wallet,Completed,East,Vietnam,2025-05-08 16:48:47.177757,Regular,2025-05,2025
TXN_008447,ORD_0267,CUST_1313,PROD_399,Clothing Jeans,Clothing,4,103.5,414.0,0.0,34.2,448.2,Bank Transfer,Completed,East,Vietnam,2025-09-14 16:48:47.177821,Regular,2025-09,2025
TXN_008448,ORD_1947,CUST_1271,PROD_016,Food Snacks,Food,3,9.78,29.34,0.0,1.81,31.16,Cash,Completed,Central,Vietnam,2025-09-26 16:48:47.177885,New,2025-09,2025
TXN_008449,ORD_0569,CUST_0032,PROD_145,Sports Dumbbells,Sports,4,180.5,721.99,129.85,74.87,667.01,Bank Transfer,Shipped,South,Singapore,2025-07-26 16:48:47.177952,Regular,2025-07,2025
TXN_008450,ORD_2647,CUST_1737,PROD_102,Electronics Smart Watch,Electronics,1,1446.99,1446.99,0.0,124.71,1571.7,Digital Wallet,Completed,North,Indonesia,2024-12-25 16:48:47.178018,New,2024-12,2024
TXN_008451,ORD_1874,CUST_1407,PROD_338,Food Chocolate,Food,3,25.62,76.87,0.0,4.86,81.73,Bank Transfer,Completed,South,Malaysia,2025-08-06 16:48:47.178083,Regular,2025-08,2025
TXN_008452,ORD_1606,CUST_0200,PROD_251,Clothing T-Shirt,Clothing,1,163.65,163.65,0.0,11.64,175.29,Debit Card,Delivered,Central,Malaysia,2025-03-21 16:48:47.178159,Loyal,2025-03,2025
TXN_008453,ORD_2784,CUST_1315,PROD_244,Electronics Headphones,Electronics,4,262.79,1051.14,0.0,127.52,1178.66,Bank Transfer,Completed,North,Malaysia,2025-11-28 16:48:47.178230,Regular,2025-11,2025
TXN_008454,ORD_0129,CUST_0590,PROD_333,Sports Bike,Sports,3,251.66,754.97,0.0,66.04,821.01,Cash,Completed,Central,Singapore,2025-09-10 16:48:47.178298,New,2025-09,2025
TXN_008455,ORD_0778,CUST_0970,PROD_494,Beauty Nail Polish,Beauty,3,70.77,212.31,0.0,22.32,234.62,Debit Card,Shipped,West,Indonesia,2025-03-20 16:48:47.178365,Regular,2025-03,2025
TXN_008456,ORD_0095,CUST_0958,PROD_205,Books Fiction,Books,1,12.57,12.57,0.0,1.07,13.64,Cash,Shipped,West,Indonesia,2025-09-07 16:48:47.178431,VIP,2025-09,2025
TXN_008457,ORD_0391,CUST_1694,PROD_308,Clothing Dress,Clothing,3,132.62,397.87,0.0,19.93,417.8,Cash,Pending,West,Vietnam,2025-05-02 16:48:47.178496,VIP,2025-05,2025
TXN_008458,ORD_1894,CUST_1498,PROD_068,Beauty Cream,Beauty,2,17.64,35.27,0.0,5.03,40.3,Bank Transfer,Delivered,Central,Singapore,2025-07-21 16:48:47.178561,Regular,2025-07,2025
TXN_008459,ORD_1168,CUST_0895,PROD_144,Food Snacks,Food,2,17.35,34.7,6.5,2.34,30.53,Credit Card,Completed,North,Singapore,2025-08-27 16:48:47.178627,New,2025-08,2025
TXN_008460,ORD_2731,CUST_1088,PROD_389,Beauty Perfume,Beauty,1,36.33,36.33,0.0,3.23,39.56,Credit Card,Completed,Central,Vietnam,2025-05-31 16:48:47.178693,Regular,2025-05,2025
TXN_008461,ORD_1406,CUST_1251,PROD_388,Clothing Shoes,Clothing,3,97.1,291.31,0.0,41.78,333.08,Cash,Completed,West,Vietnam,2025-06-17 16:48:47.178758,Regular,2025-06,2025
TXN_008462,ORD_1323,CUST_1833,PROD_296,Books Fiction,Books,2,39.89,79.78,0.0,4.95,84.74,Bank Transfer,Pending,South,Indonesia,2025-09-09 16:48:47.178827,Regular,2025-09,2025
TXN_008463,ORD_0633,CUST_0717,PROD_018,Clothing T-Shirt,Clothing,4,117.53,470.12,0.0,49.9,520.02,Debit Card,Completed,East,Vietnam,2025-08-06 16:48:47.178895,Regular,2025-08,2025
TXN_008464,ORD_2059,CUST_0523,PROD_468,Clothing T-Shirt,Clothing,2,47.47,94.95,0.0,6.44,101.39,Credit Card,Completed,East,Vietnam,2025-02-16 16:48:47.178963,Regular,2025-02,2025
TXN_008465,ORD_0884,CUST_0583,PROD_167,Electronics Tablet,Electronics,4,486.66,1946.65,0.0,268.77,2215.42,Debit Card,Pending,West,Singapore,2025-08-03 16:48:47.179029,Regular,2025-08,2025
TXN_008466,ORD_1264,CUST_1391,PROD_299,Books Comic,Books,1,38.24,38.24,0.0,3.12,41.36,Credit Card,Completed,East,Singapore,2025-11-01 16:48:47.179095,Loyal,2025-11,2025
TXN_008467,ORD_1595,CUST_0925,PROD_019,Electronics Headphones,Electronics,1,873.54,873.54,136.56,41.87,778.86,Digital Wallet,Completed,North,Vietnam,2025-09-28 16:48:47.179161,Regular,2025-09,2025
TXN_008468,ORD_1335,CUST_1157,PROD_345,Books Comic,Books,1,44.11,44.11,0.0,4.3,48.4,Digital Wallet,Completed,Central,Singapore,2024-12-20 16:48:47.179226,Loyal,2024-12,2024
TXN_008469,ORD_0586,CUST_1329,PROD_090,Food Chocolate,Food,4,10.2,40.79,0.0,4.83,45.61,Bank Transfer,Completed,Central,Thailand,2025-11-06 16:48:47.179290,Regular,2025-11,2025
TXN_008470,ORD_0224,CUST_1129,PROD_308,Food Coffee,Food,3,12.61,37.82,0.0,2.81,40.63,Bank Transfer,Pending,North,Vietnam,2025-12-06 16:48:47.179357,New,2025-12,2025
TXN_008471,ORD_0156,CUST_0271,PROD_178,Clothing Jeans,Clothing,4,196.78,787.13,0.0,108.8,895.93,Bank Transfer,Completed,East,Malaysia,2025-09-19 16:48:47.179422,Regular,2025-09,2025
TXN_008472,ORD_2156,CUST_1337,PROD_297,Home & Garden Lamp,Home & Garden,4,115.5,462.02,0.0,31.75,493.76,Bank Transfer,Completed,South,Thailand,2025-08-03 16:48:47.179488,Regular,2025-08,2025
TXN_008473,ORD_1795,CUST_0183,PROD_331,Home & Garden Bed,Home & Garden,3,398.95,1196.86,0.0,104.56,1301.42,Bank Transfer,Completed,South,Malaysia,2025-11-14 16:48:47.179552,Regular,2025-11,2025
TXN_008474,ORD_2963,CUST_0935,PROD_327,Beauty Nail Polish,Beauty,4,63.79,255.14,0.0,23.68,278.82,Bank Transfer,Completed,North,Indonesia,2025-06-20 16:48:47.179616,Regular,2025-06,2025
TXN_008475,ORD_0453,CUST_0937,PROD_417,Sports Basketball,Sports,3,246.9,740.71,0.0,67.72,808.43,Cash,Completed,West,Indonesia,2025-06-12 16:48:47.179679,Regular,2025-06,2025
TXN_008476,ORD_2547,CUST_1107,PROD_410,Books Fiction,Books,3,38.03,114.1,0.0,10.15,124.26,Digital Wallet,Shipped,East,Singapore,2025-03-16 16:48:47.179745,Regular,2025-03,2025
TXN_008477,ORD_0291,CUST_1036,PROD_409,Food Chocolate,Food,3,9.13,27.39,0.0,3.76,31.15,Credit Card,Pending,West,Indonesia,2025-01-09 16:48:47.179810,Regular,2025-01,2025
TXN_008478,ORD_0674,CUST_0384,PROD_276,Clothing Jeans,Clothing,4,191.82,767.29,0.0,81.22,848.51,Digital Wallet,Delivered,West,Singapore,2025-07-01 16:48:47.179876,New,2025-07,2025
TXN_008479,ORD_1091,CUST_0982,PROD_113,Home & Garden Lamp,Home & Garden,3,206.03,618.08,0.0,80.82,698.9,Bank Transfer,Completed,Central,Indonesia,2025-02-10 16:48:47.179940,Regular,2025-02,2025
TXN_008480,ORD_0310,CUST_0501,PROD_067,Electronics Tablet,Electronics,1,961.86,961.86,0.0,76.83,1038.7,Digital Wallet,Completed,East,Thailand,2025-09-03 16:48:47.180005,VIP,2025-09,2025
TXN_008481,ORD_1894,CUST_1652,PROD_191,Sports Dumbbells,Sports,1,73.93,73.93,0.0,4.32,78.25,Cash,Completed,Central,Vietnam,2024-12-11 16:48:47.180071,Regular,2024-12,2024
TXN_008482,ORD_0250,CUST_0946,PROD_232,Beauty Perfume,Beauty,1,18.8,18.8,0.0,2.07,20.87,Credit Card,Completed,South,Malaysia,2025-11-12 16:48:47.180144,Regular,2025-11,2025
TXN_008483,ORD_2635,CUST_0910,PROD_431,Electronics Smartphone,Electronics,4,1113.47,4453.9,0.0,667.6,5121.5,Digital Wallet,Completed,East,Singapore,2025-07-15 16:48:47.180217,New,2025-07,2025
TXN_008484,ORD_0004,CUST_1213,PROD_480,Beauty Makeup,Beauty,1,83.21,83.21,5.78,11.08,88.5,Digital Wallet,Completed,Central,Singapore,2025-03-15 16:48:47.180286,New,2025-03,2025
TXN_008485,ORD_2024,CUST_1927,PROD_171,Sports Basketball,Sports,2,167.28,334.56,0.0,35.1,369.67,Credit Card,Delivered,South,Thailand,2025-02-16 16:48:47.180354,Regular,2025-02,2025
TXN_008486,ORD_0045,CUST_0719,PROD_401,Beauty Nail Polish,Beauty,2,43.55,87.1,0.0,10.61,97.72,Bank Transfer,Completed,West,Vietnam,2025-06-20 16:48:47.180420,VIP,2025-06,2025
TXN_008487,ORD_2749,CUST_0325,PROD_450,Beauty Nail Polish,Beauty,3,55.37,166.11,0.0,16.42,182.52,Debit Card,Shipped,West,Indonesia,2025-10-10 16:48:47.180487,Regular,2025-10,2025
TXN_008488,ORD_1361,CUST_1092,PROD_499,Beauty Shampoo,Beauty,1,9.98,9.98,0.0,1.24,11.22,Digital Wallet,Completed,Central,Indonesia,2025-08-29 16:48:47.180553,Regular,2025-08,2025
TXN_008489,ORD_1757,CUST_0997,PROD_224,Home & Garden Bed,Home & Garden,2,545.91,1091.83,0.0,145.78,1237.61,Cash,Completed,Central,Thailand,2025-10-19 16:48:47.180620,Regular,2025-10,2025
TXN_008490,ORD_1779,CUST_1837,PROD_202,Home & Garden Sofa,Home & Garden,1,183.26,183.26,0.0,14.94,198.21,Digital Wallet,Completed,East,Indonesia,2025-11-22 16:48:47.180686,Regular,2025-11,2025
TXN_008491,ORD_0011,CUST_0788,PROD_494,Clothing Dress,Clothing,1,55.39,55.39,0.0,4.61,60.0,Digital Wallet,Pending,West,Thailand,2025-10-10 16:48:47.180751,Regular,2025-10,2025
TXN_008492,ORD_2002,CUST_0771,PROD_304,Sports Bike,Sports,1,98.82,98.82,0.0,5.18,104.0,Credit Card,Completed,West,Malaysia,2025-08-18 16:48:47.180818,Regular,2025-08,2025
TXN_008493,ORD_2830,CUST_1401,PROD_008,Sports Yoga Mat,Sports,2,158.96,317.93,0.0,24.13,342.05,Debit Card,Shipped,South,Indonesia,2025-08-27 16:48:47.180887,Regular,2025-08,2025
TXN_008494,ORD_1268,CUST_1598,PROD_488,Electronics Headphones,Electronics,4,656.23,2624.9,0.0,179.41,2804.31,Digital Wallet,Completed,East,Thailand,2025-09-30 16:48:47.180952,Loyal,2025-09,2025
TXN_008495,ORD_1546,CUST_0004,PROD_315,Electronics Tablet,Electronics,4,1594.15,6376.58,0.0,604.63,6981.21,Bank Transfer,Completed,West,Thailand,2025-11-19 16:48:47.181017,Regular,2025-11,2025
TXN_008496,ORD_2639,CUST_1266,PROD_359,Home & Garden Chair,Home & Garden,2,222.04,444.08,0.0,26.72,470.8,Credit Card,Completed,North,Singapore,2025-02-16 16:48:47.181082,Regular,2025-02,2025
TXN_008497,ORD_2984,CUST_0571,PROD_397,Home & Garden Lamp,Home & Garden,1,208.59,208.59,0.0,26.31,234.9,Bank Transfer,Completed,Central,Vietnam,2024-12-22 16:48:47.181148,Regular,2024-12,2024
TXN_008498,ORD_1541,CUST_0811,PROD_417,Electronics Laptop,Electronics,1,1398.66,1398.66,0.0,120.03,1518.69,Cash,Shipped,North,Singapore,2025-07-22 16:48:47.181212,Regular,2025-07,2025
TXN_008499,ORD_1197,CUST_1896,PROD_392,Beauty Perfume,Beauty,4,68.73,274.91,0.0,18.91,293.83,Credit Card,Completed,Central,Vietnam,2025-04-24 16:48:47.181276,New,2025-04,2025
TXN_008500,ORD_1274,CUST_1182,PROD_303,Electronics Laptop,Electronics,1,1591.57,1591.57,0.0,97.12,1688.69,Credit Card,Delivered,Central,Indonesia,2025-07-06 16:48:47.181342,Regular,2025-07,2025
TXN_008501,ORD_0570,CUST_0633,PROD_395,Sports Yoga Mat,Sports,3,166.57,499.72,0.0,72.49,572.2,Debit Card,Completed,North,Indonesia,2024-12-22 16:48:47.181407,Regular,2024-12,2024
TXN_008502,ORD_2603,CUST_1203,PROD_218,Clothing Shoes,Clothing,3,66.65,199.96,9.51,18.74,209.19,Debit Card,Pending,West,Singapore,2025-02-25 16:48:47.181474,Regular,2025-02,2025
TXN_008503,ORD_2643,CUST_0507,PROD_136,Sports Bike,Sports,4,228.05,912.19,0.0,81.2,993.39,Bank Transfer,Completed,East,Indonesia,2024-12-31 16:48:47.181542,Regular,2024-12,2024
TXN_008504,ORD_1086,CUST_1135,PROD_026,Home & Garden Lamp,Home & Garden,1,111.88,111.88,0.0,14.94,126.82,Digital Wallet,Pending,East,Singapore,2025-01-22 16:48:47.181762,Regular,2025-01,2025
TXN_008505,ORD_1336,CUST_0235,PROD_380,Beauty Shampoo,Beauty,2,71.69,143.38,0.0,19.48,162.87,Credit Card,Pending,Central,Thailand,2025-06-09 16:48:47.182026,Regular,2025-06,2025
TXN_008506,ORD_2002,CUST_1495,PROD_354,Beauty Cream,Beauty,2,83.02,166.03,0.0,9.27,175.3,Cash,Shipped,East,Indonesia,2025-07-18 16:48:47.182324,Regular,2025-07,2025
TXN_008507,ORD_0903,CUST_1798,PROD_065,Books Textbook,Books,4,34.22,136.89,0.0,16.11,153.0,Bank Transfer,Completed,Central,Vietnam,2025-08-18 16:48:47.182397,New,2025-08,2025
TXN_008508,ORD_0137,CUST_1474,PROD_220,Electronics Tablet,Electronics,4,1482.96,5931.84,0.0,523.41,6455.24,Debit Card,Completed,South,Indonesia,2024-12-27 16:48:47.182470,Regular,2024-12,2024
TXN_008509,ORD_1010,CUST_1857,PROD_338,Home & Garden Bed,Home & Garden,4,989.69,3958.74,145.51,275.98,4089.21,Cash,Completed,South,Thailand,2025-02-27 16:48:47.182676,Loyal,2025-02,2025
TXN_008510,ORD_0627,CUST_0418,PROD_486,Home & Garden Chair,Home & Garden,2,551.44,1102.88,0.0,126.26,1229.15,Debit Card,Completed,North,Vietnam,2025-07-07 16:48:47.182881,Regular,2025-07,2025
TXN_008511,ORD_2271,CUST_1908,PROD_479,Books Comic,Books,4,35.67,142.69,0.0,12.53,155.22,Digital Wallet,Completed,North,Singapore,2025-06-27 16:48:47.183104,Regular,2025-06,2025
TXN_008512,ORD_1001,CUST_0517,PROD_275,Electronics Tablet,Electronics,1,1767.18,1767.18,0.0,101.85,1869.03,Cash,Completed,North,Vietnam,2025-09-07 16:48:47.183190,Regular,2025-09,2025
TXN_008513,ORD_0506,CUST_1871,PROD_174,Food Tea,Food,4,21.98,87.92,0.0,9.08,96.99,Debit Card,Pending,South,Vietnam,2025-03-03 16:48:47.183276,New,2025-03,2025
TXN_008514,ORD_0877,CUST_0173,PROD_156,Sports Yoga Mat,Sports,2,175.51,351.01,0.0,21.72,372.73,Digital Wallet,Completed,Central,Malaysia,2025-06-23 16:48:47.183356,New,2025-06,2025
TXN_008515,ORD_1087,CUST_1310,PROD_301,Food Coffee,Food,4,9.88,39.52,0.0,3.34,42.86,Bank Transfer,Completed,West,Vietnam,2025-07-16 16:48:47.183434,Regular,2025-07,2025
TXN_008516,ORD_2265,CUST_0663,PROD_082,Food Coffee,Food,3,26.08,78.25,0.0,7.02,85.28,Credit Card,Completed,North,Vietnam,2025-09-23 16:48:47.183511,Regular,2025-09,2025
TXN_008517,ORD_1143,CUST_0644,PROD_399,Beauty Makeup,Beauty,4,21.78,87.11,0.0,6.7,93.81,Credit Card,Completed,East,Thailand,2025-06-05 16:48:47.183586,Regular,2025-06,2025
TXN_008518,ORD_0918,CUST_1537,PROD_477,Sports Yoga Mat,Sports,3,237.12,711.37,0.0,99.93,811.3,Debit Card,Completed,East,Indonesia,2025-04-16 16:48:47.183662,Regular,2025-04,2025
TXN_008519,ORD_0082,CUST_1043,PROD_051,Electronics Smart Watch,Electronics,4,1927.99,7711.96,0.0,932.84,8644.8,Cash,Completed,West,Malaysia,2024-12-23 16:48:47.183740,Regular,2024-12,2024
TXN_008520,ORD_0419,CUST_1109,PROD_029,Home & Garden Table,Home & Garden,3,362.74,1088.21,0.0,61.54,1149.76,Cash,Completed,East,Malaysia,2025-09-22 16:48:47.183818,Regular,2025-09,2025
TXN_008521,ORD_0946,CUST_0246,PROD_081,Clothing T-Shirt,Clothing,1,195.93,195.93,0.0,27.4,223.33,Credit Card,Completed,North,Thailand,2025-03-02 16:48:47.183899,Loyal,2025-03,2025
TXN_008522,ORD_2609,CUST_1632,PROD_155,Books Non-Fiction,Books,4,33.44,133.75,0.0,17.13,150.87,Debit Card,Completed,South,Vietnam,2025-01-20 16:48:47.183983,Regular,2025-01,2025
TXN_008523,ORD_2881,CUST_0823,PROD_077,Beauty Shampoo,Beauty,3,70.01,210.02,0.0,17.59,227.61,Debit Card,Shipped,South,Vietnam,2025-07-24 16:48:47.184061,Regular,2025-07,2025
TXN_008524,ORD_0653,CUST_0975,PROD_187,Sports Basketball,Sports,1,289.7,289.7,0.0,38.16,327.86,Credit Card,Completed,West,Indonesia,2024-12-16 16:48:47.184136,Regular,2024-12,2024
TXN_008525,ORD_2523,CUST_0925,PROD_115,Beauty Makeup,Beauty,4,53.3,213.18,0.0,17.76,230.94,Debit Card,Completed,South,Thailand,2025-10-04 16:48:47.184210,Regular,2025-10,2025
TXN_008526,ORD_0438,CUST_0694,PROD_142,Home & Garden Lamp,Home & Garden,2,68.17,136.33,0.0,7.25,143.58,Cash,Pending,South,Thailand,2025-02-05 16:48:47.184285,New,2025-02,2025
