transaction_id,customer_id,product_name,category,quantity,unit_price,total_amount,discount_amount,final_amount,payment_method,order_status,transaction_date,source
TXN_008110,CUST_2540,Smart Watch,Clothing,2,238.96,477.92,0.0,477.92,Debit Card,Completed,2025-08-12 16:50:45.633554,Mock Data
TXN_008111,CUST_3504,Headphones,Electronics,1,899.55,899.55,0.0,899.55,Digital Wallet,Completed,2025-09-11 16:50:45.634112,Mock Data
TXN_008112,CUST_2142,Coffee Maker,Clothing,3,205.97,617.92,88.89,529.03,PayPal,Completed,2025-03-07 16:50:45.634676,Mock Data
TXN_008113,CUST_1071,Gaming Console,Home & Garden,4,664.43,2657.7,449.67,2208.03,PayPal,Completed,2025-03-27 16:50:45.635236,Mock Data
TXN_008114,CUST_0531,Smart Watch,Entertainment,1,251.85,251.85,59.64,192.21,PayPal,Pending,2025-04-29 16:50:45.635816,Mock Data
TXN_008115,CUST_2088,Headphones,Clothing,1,293.5,293.5,5.08,288.42,Cash,Completed,2024-12-23 16:50:45.636382,Mock Data
TXN_008116,CUST_0496,Laptop,Entertainment,2,170.14,340.28,0.0,340.28,Credit Card,Completed,2025-04-22 16:50:45.636986,Mock Data
TXN_008117,CUST_0127,Tablet,Books,3,96.46,289.38,0.0,289.38,Cash,Completed,2025-04-08 16:50:45.637566,Mock Data
TXN_008118,CUST_3853,T-Shirt,Entertainment,2,261.26,522.52,0.0,522.52,Cash,Pending,2025-08-20 16:50:45.638234,Mock Data
TXN_008119,CUST_1936,Jeans,Home & Garden,4,413.04,1652.17,494.33,1157.84,Debit Card,Completed,2025-11-07 16:50:45.638954,Mock Data
TXN_008120,CUST_2979,Laptop,Electronics,1,1681.37,1681.37,0.0,1681.37,Credit Card,Completed,2025-10-10 16:50:45.639557,Mock Data
TXN_008121,CUST_1190,Headphones,Books,2,39.83,79.66,0.0,79.66,Debit Card,Completed,2025-10-16 16:50:45.640152,Mock Data
TXN_008122,CUST_3095,Blender,Home & Garden,3,98.17,294.51,0.0,294.51,PayPal,Completed,2025-04-23 16:50:45.640743,Mock Data
TXN_008123,CUST_1786,Book,Home & Garden,2,401.84,803.67,0.0,803.67,Cash,Completed,2025-11-07 16:50:45.641347,Mock Data
TXN_008124,CUST_0585,Laptop,Home & Garden,4,185.23,740.93,0.0,740.93,Debit Card,Completed,2025-11-27 16:50:45.641950,Mock Data
TXN_008125,CUST_4713,Coffee Maker,Books,3,83.94,251.81,0.0,251.81,Cash,Completed,2025-01-22 16:50:45.642547,Mock Data
TXN_008126,CUST_4610,Blender,Home & Garden,4,443.33,1773.33,3.58,1769.75,Digital Wallet,Completed,2025-05-27 16:50:45.643185,Mock Data
TXN_008127,CUST_2103,Dress,Clothing,1,75.63,75.63,0.0,75.63,Cash,Completed,2025-03-27 16:50:45.643777,Mock Data
TXN_008128,CUST_3396,Jacket,Entertainment,4,295.33,1181.31,0.0,1181.31,PayPal,Completed,2025-08-04 16:50:45.644393,Mock Data
TXN_008129,CUST_1457,Blender,Entertainment,2,203.03,406.06,0.0,406.06,Debit Card,Completed,2025-09-21 16:50:45.644955,Mock Data
TXN_008130,CUST_3739,Smart Watch,Books,2,25.15,50.31,0.0,50.31,PayPal,Completed,2025-04-13 16:50:45.645692,Mock Data
TXN_008131,CUST_3672,Blender,Entertainment,4,272.5,1090.02,0.0,1090.02,Cash,Pending,2025-08-12 16:50:45.646272,Mock Data
TXN_008132,CUST_1399,Blender,Electronics,4,671.48,2685.94,0.0,2685.94,PayPal,Completed,2025-10-27 16:50:45.646844,Mock Data
TXN_008133,CUST_3889,Smart Watch,Electronics,2,1337.15,2674.29,0.0,2674.29,PayPal,Completed,2025-09-24 16:50:45.647413,Mock Data
TXN_008134,CUST_1101,Smart Watch,Clothing,4,86.11,344.42,0.0,344.42,Cash,Completed,2024-12-28 16:50:45.647948,Mock Data
TXN_008135,CUST_0521,Dress,Clothing,4,210.72,842.87,0.0,842.87,Debit Card,Completed,2025-10-03 16:50:45.648479,Mock Data
TXN_008136,CUST_1016,T-Shirt,Books,3,73.99,221.96,0.0,221.96,Debit Card,Completed,2025-04-27 16:50:45.649003,Mock Data
TXN_008137,CUST_1062,Coffee Maker,Clothing,2,179.4,358.81,0.0,358.81,Digital Wallet,Completed,2025-04-04 16:50:45.649552,Mock Data
TXN_008138,CUST_0820,Jacket,Books,1,75.56,75.56,0.0,75.56,Digital Wallet,Completed,2025-07-23 16:50:45.650089,Mock Data
TXN_008139,CUST_0722,Dress,Electronics,4,117.96,471.85,0.0,471.85,PayPal,Completed,2025-02-20 16:50:45.650619,Mock Data
TXN_008140,CUST_2011,Tablet,Home & Garden,3,103.26,309.79,8.33,301.46,Cash,Completed,2025-05-03 16:50:45.651175,Mock Data
TXN_008141,CUST_0444,Headphones,Clothing,1,181.51,181.51,0.0,181.51,Credit Card,Completed,2024-12-23 16:50:45.651725,Mock Data
TXN_008142,CUST_0386,Tablet,Electronics,4,1190.09,4760.35,0.0,4760.35,Debit Card,Completed,2025-06-25 16:50:45.652478,Mock Data
TXN_008143,CUST_1974,Laptop,Books,3,83.87,251.6,0.0,251.6,Digital Wallet,Shipped,2025-08-21 16:50:45.653027,Mock Data
TXN_008144,CUST_4835,Dress,Books,4,32.87,131.49,34.97,96.52,PayPal,Completed,2025-09-28 16:50:45.653569,Mock Data
TXN_008145,CUST_4290,Shoes,Electronics,2,1847.09,3694.18,805.16,2889.03,PayPal,Completed,2025-06-23 16:50:45.654128,Mock Data
TXN_008146,CUST_2350,T-Shirt,Home & Garden,2,736.3,1472.61,78.11,1394.5,Digital Wallet,Completed,2025-05-02 16:50:45.654655,Mock Data
TXN_008147,CUST_4969,T-Shirt,Clothing,2,264.84,529.68,114.71,414.96,Cash,Completed,2025-12-05 16:50:45.655181,Mock Data
TXN_008148,CUST_4505,Smart Watch,Books,4,43.59,174.35,0.0,174.35,PayPal,Pending,2025-09-10 16:50:45.655717,Mock Data
TXN_008149,CUST_2164,Jacket,Electronics,4,1211.12,4844.48,0.0,4844.48,PayPal,Completed,2025-03-25 16:50:45.656285,Mock Data
TXN_008150,CUST_3814,TV,Books,1,82.5,82.5,0.0,82.5,Cash,Completed,2024-12-12 16:50:45.656814,Mock Data
TXN_008151,CUST_3643,Smartphone,Entertainment,2,84.68,169.35,0.0,169.35,Cash,Delivered,2025-08-04 16:50:45.657348,Mock Data
TXN_008152,CUST_0250,Smart Watch,Books,3,13.29,39.87,0.0,39.87,Debit Card,Delivered,2025-07-01 16:50:45.657862,Mock Data
TXN_008153,CUST_2116,Jeans,Entertainment,1,195.34,195.34,0.0,195.34,Debit Card,Completed,2025-04-20 16:50:45.658400,Mock Data
TXN_008154,CUST_4426,Tablet,Electronics,1,1190.24,1190.24,0.0,1190.24,Cash,Completed,2025-07-15 16:50:45.659059,Mock Data
TXN_008155,CUST_4560,Shoes,Electronics,4,1302.98,5211.9,122.73,5089.17,Digital Wallet,Completed,2025-03-09 16:50:45.659800,Mock Data
TXN_008156,CUST_3296,Headphones,Entertainment,1,85.43,85.43,0.0,85.43,Credit Card,Completed,2025-07-26 16:50:45.660384,Mock Data
TXN_008157,CUST_1326,Jeans,Books,3,30.59,91.76,10.06,81.7,Credit Card,Pending,2025-09-19 16:50:45.660929,Mock Data
TXN_008158,CUST_2643,Shoes,Books,4,54.33,217.33,0.0,217.33,Credit Card,Completed,2025-05-18 16:50:45.661498,Mock Data
TXN_008159,CUST_3468,Book,Entertainment,2,229.46,458.93,0.0,458.93,Digital Wallet,Completed,2025-09-27 16:50:45.662045,Mock Data
TXN_008160,CUST_3212,Book,Books,1,43.08,43.08,0.0,43.08,PayPal,Completed,2025-05-02 16:50:45.662577,Mock Data
TXN_008161,CUST_2429,Shoes,Clothing,3,81.79,245.38,0.0,245.38,Cash,Completed,2025-10-20 16:50:45.663115,Mock Data
TXN_008162,CUST_2625,Laptop,Home & Garden,3,267.64,802.93,0.0,802.93,Debit Card,Completed,2025-02-01 16:50:45.663714,Mock Data
TXN_008163,CUST_2350,Laptop,Clothing,3,52.89,158.67,47.48,111.18,Credit Card,Completed,2025-03-02 16:50:45.664247,Mock Data
TXN_008164,CUST_0521,Blender,Clothing,2,110.38,220.75,44.08,176.67,PayPal,Completed,2025-09-10 16:50:45.664783,Mock Data
TXN_008165,CUST_2399,Blender,Books,1,26.5,26.5,0.0,26.5,PayPal,Completed,2025-04-01 16:50:45.665303,Mock Data
TXN_008166,CUST_4655,Smart Watch,Clothing,1,46.42,46.42,0.0,46.42,Cash,Completed,2025-09-17 16:50:45.666062,Mock Data
TXN_008167,CUST_1190,Shoes,Clothing,3,273.32,819.96,0.0,819.96,Credit Card,Completed,2025-01-03 16:50:45.666731,Mock Data
TXN_008168,CUST_3749,Book,Home & Garden,1,212.11,212.11,37.87,174.25,Digital Wallet,Shipped,2025-04-10 16:50:45.667318,Mock Data
TXN_008169,CUST_3452,Smartphone,Electronics,1,225.93,225.93,0.0,225.93,Cash,Completed,2025-10-10 16:50:45.667859,Mock Data
TXN_008170,CUST_4108,Smartphone,Electronics,1,1513.93,1513.93,219.71,1294.22,Debit Card,Completed,2025-11-02 16:50:45.668443,Mock Data
TXN_008171,CUST_0324,Blender,Books,4,30.35,121.4,0.0,121.4,PayPal,Completed,2025-03-06 16:50:45.668978,Mock Data
TXN_008172,CUST_3359,Blender,Books,3,50.23,150.7,0.0,150.7,Credit Card,Completed,2024-12-31 16:50:45.669499,Mock Data
TXN_008173,CUST_2942,Jeans,Clothing,4,209.4,837.61,0.0,837.61,Digital Wallet,Completed,2024-12-19 16:50:45.670031,Mock Data
TXN_008174,CUST_3751,Tablet,Clothing,3,295.54,886.62,0.0,886.62,Credit Card,Completed,2025-03-08 16:50:45.670574,Mock Data
TXN_008175,CUST_4020,Shoes,Electronics,2,1134.48,2268.96,28.11,2240.85,PayPal,Completed,2025-02-25 16:50:45.671111,Mock Data
TXN_008176,CUST_0713,Jacket,Electronics,4,1877.15,7508.62,1017.61,6491.01,Debit Card,Completed,2025-07-27 16:50:45.671651,Mock Data
TXN_008177,CUST_3134,Dress,Books,3,83.19,249.57,0.0,249.57,PayPal,Completed,2025-01-15 16:50:45.672193,Mock Data
TXN_008178,CUST_0978,Book,Books,4,43.52,174.07,0.0,174.07,Debit Card,Completed,2025-03-29 16:50:45.672728,Mock Data
TXN_008179,CUST_1734,Shoes,Books,3,96.08,288.23,0.0,288.23,Cash,Pending,2025-05-05 16:50:45.673468,Mock Data
TXN_008180,CUST_3370,Headphones,Books,2,63.18,126.36,0.0,126.36,PayPal,Completed,2025-07-24 16:50:45.674063,Mock Data
TXN_008181,CUST_2291,Laptop,Entertainment,4,459.22,1836.88,0.0,1836.88,PayPal,Completed,2025-11-23 16:50:45.674591,Mock Data
TXN_008182,CUST_2324,T-Shirt,Electronics,2,1709.98,3419.95,0.0,3419.95,Credit Card,Completed,2025-10-10 16:50:45.675158,Mock Data
TXN_008183,CUST_4987,Gaming Console,Clothing,4,236.27,945.06,0.0,945.06,Cash,Completed,2025-06-25 16:50:45.675694,Mock Data
TXN_008184,CUST_3163,Jeans,Entertainment,2,276.97,553.94,0.0,553.94,Credit Card,Pending,2024-12-22 16:50:45.676222,Mock Data
TXN_008185,CUST_1782,Blender,Home & Garden,1,444.82,444.82,0.0,444.82,PayPal,Shipped,2025-02-04 16:50:45.676759,Mock Data
TXN_008186,CUST_4353,Blender,Clothing,2,93.8,187.59,0.0,187.59,Credit Card,Completed,2025-07-18 16:50:45.677309,Mock Data
TXN_008187,CUST_4376,Jacket,Electronics,3,1600.56,4801.67,0.0,4801.67,Digital Wallet,Completed,2024-12-15 16:50:45.677848,Mock Data
TXN_008188,CUST_2961,Blender,Electronics,2,1875.38,3750.76,0.0,3750.76,Cash,Completed,2024-12-17 16:50:45.678372,Mock Data
TXN_008189,CUST_0864,Shoes,Electronics,3,1362.41,4087.22,0.0,4087.22,PayPal,Completed,2025-06-29 16:50:45.678961,Mock Data
TXN_008190,CUST_0792,Jeans,Electronics,4,167.37,669.47,0.0,669.47,PayPal,Completed,2025-04-26 16:50:45.679490,Mock Data
TXN_008191,CUST_4363,Headphones,Books,4,85.96,343.85,0.0,343.85,Credit Card,Completed,2025-11-25 16:50:45.680265,Mock Data
TXN_008192,CUST_2162,Smart Watch,Electronics,1,228.85,228.85,47.07,181.78,Debit Card,Completed,2025-11-11 16:50:45.680853,Mock Data
TXN_008193,CUST_0818,Book,Entertainment,1,242.28,242.28,0.0,242.28,Debit Card,Completed,2025-01-04 16:50:45.681388,Mock Data
TXN_008194,CUST_1119,Tablet,Electronics,4,1734.96,6939.83,0.0,6939.83,Digital Wallet,Completed,2025-01-13 16:50:45.681907,Mock Data
TXN_008195,CUST_0364,Gaming Console,Home & Garden,4,303.57,1214.3,54.16,1160.14,Debit Card,Completed,2025-04-24 16:50:45.682455,Mock Data
TXN_008196,CUST_3214,Shoes,Books,4,31.66,126.62,0.0,126.62,PayPal,Pending,2025-11-22 16:50:45.682975,Mock Data
TXN_008197,CUST_0271,Tablet,Entertainment,2,142.18,284.36,0.0,284.36,Credit Card,Completed,2025-03-01 16:50:45.683514,Mock Data
TXN_008198,CUST_0907,Laptop,Books,2,30.47,60.94,2.59,58.35,Cash,Completed,2025-01-08 16:50:45.684048,Mock Data
TXN_008199,CUST_4911,Headphones,Books,2,39.3,78.59,0.0,78.59,PayPal,Completed,2025-05-26 16:50:45.684677,Mock Data
TXN_008200,CUST_4361,Laptop,Books,3,99.53,298.59,71.36,227.22,Debit Card,Pending,2025-01-21 16:50:45.685263,Mock Data
TXN_008201,CUST_2432,Jeans,Entertainment,2,581.92,1163.85,0.0,1163.85,PayPal,Completed,2025-10-18 16:50:45.685786,Mock Data
TXN_008202,CUST_2981,TV,Clothing,2,185.03,370.07,0.0,370.07,PayPal,Delivered,2025-07-28 16:50:45.686327,Mock Data
TXN_008203,CUST_2538,Laptop,Clothing,2,152.34,304.68,0.0,304.68,Credit Card,Pending,2025-01-01 16:50:45.686969,Mock Data
TXN_008204,CUST_2011,Smartphone,Clothing,3,186.9,560.71,0.0,560.71,Debit Card,Completed,2025-06-04 16:50:45.687626,Mock Data
TXN_008205,CUST_3122,Smart Watch,Electronics,3,319.27,957.81,0.0,957.81,PayPal,Pending,2024-12-23 16:50:45.688191,Mock Data
TXN_008206,CUST_2076,Laptop,Clothing,3,169.13,507.39,0.0,507.39,Credit Card,Completed,2025-06-03 16:50:45.688734,Mock Data
TXN_008207,CUST_3684,T-Shirt,Clothing,1,254.17,254.17,0.0,254.17,Credit Card,Completed,2025-08-10 16:50:45.689301,Mock Data
TXN_008208,CUST_4319,Smart Watch,Books,4,34.03,136.11,0.0,136.11,PayPal,Pending,2025-09-03 16:50:45.689833,Mock Data
TXN_008209,CUST_2349,Headphones,Home & Garden,2,396.17,792.34,158.43,633.9,PayPal,Pending,2025-01-19 16:50:45.690352,Mock Data
TXN_008210,CUST_2103,Smart Watch,Electronics,3,1251.52,3754.55,431.05,3323.5,Cash,Completed,2025-09-30 16:50:45.690913,Mock Data
TXN_008211,CUST_3229,Jeans,Books,3,91.19,273.57,0.0,273.57,Digital Wallet,Completed,2025-11-18 16:50:45.691456,Mock Data
TXN_008212,CUST_2585,TV,Clothing,3,60.81,182.43,0.0,182.43,Cash,Completed,2025-03-30 16:50:45.691988,Mock Data
TXN_008213,CUST_0611,Tablet,Home & Garden,1,302.28,302.28,0.0,302.28,Digital Wallet,Completed,2025-03-06 16:50:45.692532,Mock Data
TXN_008214,CUST_4419,Blender,Entertainment,2,62.46,124.93,0.0,124.93,Cash,Completed,2025-12-06 16:50:45.693070,Mock Data
TXN_008215,CUST_2254,Dress,Electronics,2,1290.97,2581.94,0.0,2581.94,PayPal,Completed,2025-11-19 16:50:45.693864,Mock Data
TXN_008216,CUST_0514,Shoes,Electronics,4,364.37,1457.46,297.76,1159.7,PayPal,Shipped,2025-01-04 16:50:45.694577,Mock Data
TXN_008217,CUST_1279,Laptop,Electronics,2,1744.46,3488.92,0.0,3488.92,PayPal,Completed,2025-07-24 16:50:45.695153,Mock Data
TXN_008218,CUST_2997,Book,Books,1,81.94,81.94,0.0,81.94,PayPal,Completed,2025-12-03 16:50:45.695726,Mock Data
TXN_008219,CUST_0325,Gaming Console,Clothing,3,90.76,272.29,0.0,272.29,Digital Wallet,Pending,2025-05-14 16:50:45.696281,Mock Data
TXN_008220,CUST_4304,Headphones,Home & Garden,2,258.87,517.75,0.0,517.75,PayPal,Completed,2025-01-14 16:50:45.696852,Mock Data
TXN_008221,CUST_0907,Tablet,Home & Garden,2,351.19,702.39,0.0,702.39,Digital Wallet,Completed,2025-10-08 16:50:45.697403,Mock Data
TXN_008222,CUST_2154,TV,Clothing,1,201.03,201.03,0.0,201.03,Credit Card,Completed,2025-09-08 16:50:45.697985,Mock Data
TXN_008223,CUST_2750,Smartphone,Entertainment,1,309.83,309.83,0.0,309.83,Debit Card,Pending,2025-03-09 16:50:45.698550,Mock Data
TXN_008224,CUST_2894,TV,Home & Garden,4,86.42,345.68,0.0,345.68,Credit Card,Completed,2025-03-26 16:50:45.699096,Mock Data
TXN_008225,CUST_0964,Tablet,Home & Garden,3,107.51,322.54,0.0,322.54,Cash,Completed,2025-03-24 16:50:45.699631,Mock Data
TXN_008226,CUST_0060,Smart Watch,Electronics,3,638.56,1915.69,0.0,1915.69,Digital Wallet,Completed,2025-03-09 16:50:45.700171,Mock Data
TXN_008227,CUST_3530,Jeans,Entertainment,3,286.01,858.03,233.38,624.65,PayPal,Delivered,2025-04-13 16:50:45.700876,Mock Data
TXN_008228,CUST_3503,Blender,Entertainment,3,584.58,1753.75,105.48,1648.28,Debit Card,Completed,2025-03-30 16:50:45.701460,Mock Data
TXN_008229,CUST_1019,Smartphone,Books,2,26.97,53.94,11.35,42.59,Credit Card,Completed,2025-09-05 16:50:45.702031,Mock Data
TXN_008230,CUST_0212,T-Shirt,Entertainment,3,86.69,260.06,0.0,260.06,Credit Card,Completed,2025-02-21 16:50:45.702586,Mock Data
TXN_008231,CUST_2826,Laptop,Entertainment,3,576.1,1728.3,0.0,1728.3,PayPal,Delivered,2025-06-27 16:50:45.703128,Mock Data
TXN_008232,CUST_1186,Laptop,Clothing,2,225.43,450.85,0.0,450.85,PayPal,Completed,2025-01-28 16:50:45.703660,Mock Data
TXN_008233,CUST_0930,Dress,Clothing,4,203.72,814.9,0.0,814.9,Digital Wallet,Completed,2025-12-02 16:50:45.704198,Mock Data
TXN_008234,CUST_4856,Dress,Clothing,2,262.37,524.74,0.0,524.74,Debit Card,Completed,2025-03-07 16:50:45.704747,Mock Data
TXN_008235,CUST_1447,Dress,Clothing,2,21.83,43.67,0.0,43.67,Debit Card,Completed,2025-11-16 16:50:45.705268,Mock Data
TXN_008236,CUST_4284,Jacket,Books,4,23.65,94.62,0.0,94.62,PayPal,Pending,2025-06-06 16:50:45.705794,Mock Data
TXN_008237,CUST_0809,Gaming Console,Home & Garden,1,283.71,283.71,0.0,283.71,Credit Card,Completed,2025-11-26 16:50:45.706334,Mock Data
TXN_008238,CUST_1763,Blender,Home & Garden,2,392.06,784.12,0.0,784.12,Digital Wallet,Completed,2025-11-29 16:50:45.706873,Mock Data
TXN_008239,CUST_4877,Tablet,Books,2,55.03,110.06,0.0,110.06,Cash,Completed,2025-08-06 16:50:45.707514,Mock Data
TXN_008240,CUST_3034,Coffee Maker,Electronics,1,400.21,400.21,0.0,400.21,PayPal,Completed,2025-05-07 16:50:45.708282,Mock Data
TXN_008241,CUST_3376,TV,Electronics,3,181.39,544.17,0.0,544.17,Cash,Completed,2025-12-09 16:50:45.708837,Mock Data
TXN_008242,CUST_0237,Dress,Clothing,1,150.46,150.46,0.0,150.46,Credit Card,Completed,2025-11-30 16:50:45.709383,Mock Data
TXN_008243,CUST_4116,Jeans,Clothing,4,169.24,676.98,0.0,676.98,Credit Card,Completed,2025-03-15 16:50:45.709931,Mock Data
TXN_008244,CUST_4190,Laptop,Home & Garden,4,551.81,2207.24,0.0,2207.24,Digital Wallet,Completed,2025-01-09 16:50:45.710459,Mock Data
TXN_008245,CUST_3207,Smartphone,Entertainment,2,491.2,982.4,0.0,982.4,Credit Card,Completed,2025-11-22 16:50:45.710979,Mock Data
TXN_008246,CUST_4383,Coffee Maker,Entertainment,3,337.16,1011.47,0.0,1011.47,Digital Wallet,Shipped,2025-11-05 16:50:45.711512,Mock Data
TXN_008247,CUST_1464,T-Shirt,Books,2,42.22,84.44,0.0,84.44,Debit Card,Completed,2025-01-15 16:50:45.712060,Mock Data
TXN_008248,CUST_2285,Book,Entertainment,2,232.53,465.06,0.0,465.06,Digital Wallet,Completed,2025-04-01 16:50:45.712598,Mock Data
TXN_008249,CUST_1618,Jeans,Electronics,1,605.04,605.04,0.0,605.04,Cash,Completed,2025-10-07 16:50:45.713123,Mock Data
TXN_008250,CUST_0405,Dress,Books,1,95.21,95.21,0.0,95.21,Digital Wallet,Completed,2025-04-07 16:50:45.713702,Mock Data
TXN_008251,CUST_1225,Smart Watch,Electronics,1,392.61,392.61,0.0,392.61,PayPal,Completed,2025-08-07 16:50:45.714262,Mock Data
TXN_008252,CUST_4170,Gaming Console,Clothing,1,83.31,83.31,18.38,64.93,Digital Wallet,Completed,2025-01-05 16:50:45.715155,Mock Data
TXN_008253,CUST_4361,Book,Clothing,2,146.76,293.52,0.0,293.52,Digital Wallet,Completed,2025-03-30 16:50:45.715780,Mock Data
TXN_008254,CUST_3854,Smartphone,Home & Garden,1,250.96,250.96,24.3,226.66,Credit Card,Completed,2025-11-17 16:50:45.716505,Mock Data
TXN_008255,CUST_2549,Tablet,Electronics,2,692.48,1384.95,0.0,1384.95,Cash,Completed,2025-08-13 16:50:45.717159,Mock Data
TXN_008256,CUST_0252,Tablet,Electronics,4,1374.85,5499.41,0.0,5499.41,Debit Card,Completed,2025-10-14 16:50:45.717759,Mock Data
TXN_008257,CUST_3090,Smartphone,Clothing,1,273.55,273.55,0.0,273.55,Cash,Completed,2025-12-06 16:50:45.718329,Mock Data
TXN_008258,CUST_4101,T-Shirt,Home & Garden,3,475.13,1425.38,0.0,1425.38,Credit Card,Completed,2025-05-15 16:50:45.718914,Mock Data
TXN_008259,CUST_0060,Blender,Electronics,2,1690.42,3380.84,272.1,3108.74,Debit Card,Completed,2025-09-11 16:50:45.719498,Mock Data
TXN_008260,CUST_0562,Jeans,Home & Garden,3,35.25,105.75,0.0,105.75,Cash,Completed,2025-09-28 16:50:45.720055,Mock Data
TXN_008261,CUST_4355,Jeans,Books,3,42.19,126.58,0.0,126.58,Credit Card,Completed,2025-01-17 16:50:45.720618,Mock Data
TXN_008262,CUST_4891,Blender,Electronics,3,1268.59,3805.77,0.0,3805.77,Credit Card,Pending,2025-12-02 16:50:45.721199,Mock Data
TXN_008263,CUST_3648,TV,Clothing,4,163.2,652.8,0.0,652.8,PayPal,Completed,2025-12-02 16:50:45.722009,Mock Data
TXN_008264,CUST_3941,Jeans,Books,4,88.21,352.83,54.28,298.55,Digital Wallet,Completed,2025-03-04 16:50:45.722637,Mock Data
TXN_008265,CUST_3623,Coffee Maker,Entertainment,3,555.73,1667.18,0.0,1667.18,Debit Card,Delivered,2025-04-12 16:50:45.723259,Mock Data
TXN_008266,CUST_3876,Blender,Home & Garden,4,545.54,2182.15,73.76,2108.4,PayPal,Delivered,2025-11-12 16:50:45.723935,Mock Data
TXN_008267,CUST_0356,Blender,Home & Garden,3,296.71,890.13,0.0,890.13,Debit Card,Completed,2025-10-28 16:50:45.724525,Mock Data
TXN_008268,CUST_1129,Jacket,Books,4,73.58,294.34,0.0,294.34,Digital Wallet,Completed,2025-10-23 16:50:45.725132,Mock Data
TXN_008269,CUST_3047,Coffee Maker,Entertainment,4,281.25,1125.0,0.0,1125.0,Credit Card,Completed,2025-11-06 16:50:45.725752,Mock Data
TXN_008270,CUST_1173,Coffee Maker,Books,4,87.77,351.09,0.0,351.09,PayPal,Delivered,2025-08-07 16:50:45.726318,Mock Data
TXN_008271,CUST_0561,Jacket,Electronics,2,1136.23,2272.46,0.0,2272.46,Credit Card,Completed,2024-12-11 16:50:45.726870,Mock Data
TXN_008272,CUST_3648,Laptop,Entertainment,1,108.62,108.62,0.0,108.62,Cash,Completed,2025-10-18 16:50:45.727444,Mock Data
TXN_008273,CUST_4759,Smart Watch,Electronics,3,1288.51,3865.52,36.42,3829.09,Cash,Shipped,2025-07-16 16:50:45.728008,Mock Data
TXN_008274,CUST_1678,T-Shirt,Clothing,1,244.9,244.9,0.0,244.9,Digital Wallet,Completed,2025-01-17 16:50:45.728794,Mock Data
TXN_008275,CUST_2548,Dress,Clothing,1,41.77,41.77,0.0,41.77,Debit Card,Pending,2025-03-29 16:50:45.729412,Mock Data
TXN_008276,CUST_3105,Smartphone,Home & Garden,2,175.65,351.3,0.0,351.3,Debit Card,Completed,2025-04-07 16:50:45.729983,Mock Data
TXN_008277,CUST_3647,Smartphone,Electronics,4,1049.57,4198.28,0.0,4198.28,Cash,Completed,2025-10-17 16:50:45.730580,Mock Data
TXN_008278,CUST_0051,Shoes,Entertainment,2,480.21,960.42,0.0,960.42,Digital Wallet,Completed,2025-11-07 16:50:45.731135,Mock Data
TXN_008279,CUST_4559,Headphones,Home & Garden,4,658.96,2635.83,0.0,2635.83,PayPal,Completed,2025-06-05 16:50:45.731696,Mock Data
TXN_008280,CUST_0004,Blender,Clothing,4,57.58,230.34,0.0,230.34,Digital Wallet,Completed,2025-07-11 16:50:45.732262,Mock Data
TXN_008281,CUST_4396,Shoes,Home & Garden,4,183.98,735.92,0.0,735.92,Digital Wallet,Completed,2025-06-05 16:50:45.732932,Mock Data
TXN_008282,CUST_4614,TV,Clothing,2,77.39,154.77,0.0,154.77,Cash,Delivered,2025-08-28 16:50:45.733525,Mock Data
TXN_008283,CUST_2621,TV,Electronics,4,1202.9,4811.62,0.0,4811.62,Debit Card,Completed,2025-09-26 16:50:45.734092,Mock Data
TXN_008284,CUST_0027,Smart Watch,Home & Garden,2,186.51,373.01,0.0,373.01,Credit Card,Completed,2025-08-19 16:50:45.734681,Mock Data
TXN_008285,CUST_3461,T-Shirt,Clothing,4,179.14,716.57,0.0,716.57,Credit Card,Delivered,2025-02-12 16:50:45.735348,Mock Data
TXN_008286,CUST_2387,Smart Watch,Electronics,1,1206.88,1206.88,0.0,1206.88,PayPal,Completed,2024-12-15 16:50:45.736025,Mock Data
TXN_008287,CUST_4916,Book,Books,3,54.69,164.06,0.0,164.06,Cash,Completed,2025-01-26 16:50:45.736601,Mock Data
TXN_008288,CUST_0125,Smart Watch,Entertainment,2,315.22,630.44,0.0,630.44,Digital Wallet,Completed,2025-08-07 16:50:45.737145,Mock Data
TXN_008289,CUST_2826,Laptop,Home & Garden,3,381.31,1143.93,0.0,1143.93,Debit Card,Completed,2025-08-08 16:50:45.737683,Mock Data
TXN_008290,CUST_1044,Coffee Maker,Home & Garden,1,514.23,514.23,0.0,514.23,Digital Wallet,Delivered,2025-11-23 16:50:45.738241,Mock Data
TXN_008291,CUST_4668,T-Shirt,Clothing,1,243.44,243.44,0.0,243.44,Debit Card,Completed,2025-12-05 16:50:45.738776,Mock Data
TXN_008292,CUST_1345,T-Shirt,Entertainment,2,262.27,524.55,0.0,524.55,Debit Card,Completed,2025-07-04 16:50:45.739328,Mock Data
TXN_008293,CUST_0910,Headphones,Clothing,4,29.93,119.72,0.0,119.72,Credit Card,Completed,2025-07-04 16:50:45.739866,Mock Data
TXN_008294,CUST_0596,Shoes,Home & Garden,3,781.49,2344.47,0.0,2344.47,PayPal,Completed,2025-11-20 16:50:45.740415,Mock Data
TXN_008295,CUST_2837,Jacket,Clothing,1,288.27,288.27,74.05,214.22,Cash,Completed,2025-11-30 16:50:45.740951,Mock Data
