order_id,customer_id,order_date,product_name,category,unit_price,unit_cost,quantity,total_revenue,total_cost,profit,customer_age,customer_region,year,month,quarter,profit_margin,cost_percentage
ORD_20230349,CUST_4155,2025-06-28,Home & Garden_Lamp,Home & Garden,251.36,109.27,7,1759.54,764.91,994.63,45,Central,2025,6,2,56.53,43.47
ORD_20230350,CUST_7439,2024-03-29,Books_Biography,Books,39.64,22.16,3,118.92,66.47,52.44,33,South,2024,3,1,44.1,55.89
ORD_20230351,CUST_2998,2023-09-15,Home & Garden_Chair,Home & Garden,1057.58,591.98,1,1057.58,591.98,465.6,72,North,2023,9,3,44.03,55.97
ORD_20230352,CUST_6624,2025-09-12,Beauty_Makeup,Beauty,16.69,9.47,9,150.17,85.23,64.93,40,Online,2025,9,3,43.24,56.76
ORD_20230353,CUST_4259,2023-10-04,Food_Snacks,Food,9.74,5.86,7,68.17,41.03,27.14,26,North,2023,10,4,39.81,60.19
ORD_20230354,CUST_2141,2023-07-14,Sports_Basketball,Sports,180.09,113.06,7,1457.09,791.43,665.66,57,Central,2023,7,3,45.68,54.32
ORD_20230355,CUST_5928,2024-11-09,Beauty_Shampoo,Beauty,20.85,11.03,4,97.52,44.14,53.38,54,Online,2024,11,4,54.74,45.26
ORD_20230356,CUST_9767,2025-07-02,Sports_Basketball,Sports,16.91,8.72,1,19.29,8.72,10.57,66,South,2025,7,3,54.8,45.2
ORD_20230357,CUST_7980,2025-07-18,Clothing_Shoes,Clothing,120.74,52.11,1,120.74,52.11,68.63,62,South,2025,7,3,56.84,43.16
ORD_20230358,CUST_8597,2025-07-14,Books_Textbook,Books,30.22,20.83,4,120.87,83.31,37.57,43,Central,2025,7,3,31.08,68.93
ORD_20230359,CUST_7628,2023-12-29,Books_Biography,Books,16.4,6.68,5,103.91,33.38,70.53,47,South,2023,12,4,67.88,32.12
ORD_20230360,CUST_9988,2023-06-19,Beauty_Makeup,Beauty,50.03,26.68,2,100.06,53.36,46.7,26,North,2023,6,2,46.67,53.33
ORD_20230361,CUST_3352,2023-03-18,Home & Garden_Chair,Home & Garden,608.99,305.78,4,2435.97,1223.14,1212.83,22,North,2023,3,1,49.79,50.21
ORD_20230362,CUST_2439,2024-11-04,Food_Cereals,Food,15.71,10.22,3,58.54,30.65,27.89,20,South,2024,11,4,47.64,52.36
ORD_20230363,CUST_4456,2025-01-31,Home & Garden_Washing Machine,Home & Garden,546.55,262.93,7,3825.85,1840.52,1985.33,21,Central,2025,1,1,51.89,48.11
ORD_20230364,CUST_4835,2024-04-27,Clothing_Hat,Clothing,132.72,72.56,3,398.17,217.67,180.5,34,Central,2024,4,2,45.33,54.67
ORD_20230365,CUST_3567,2023-04-14,Books_Fiction,Books,32.78,19.21,5,163.88,96.06,67.81,56,North,2023,4,2,41.38,58.62
ORD_20230366,CUST_2708,2024-05-31,Home & Garden_Chair,Home & Garden,1080.78,726.38,5,5403.91,3631.88,1772.04,51,Central,2024,5,2,32.79,67.21
ORD_20230367,CUST_2960,2023-09-03,Home & Garden_Washing Machine,Home & Garden,1131.5,639.07,5,5657.49,3195.33,2462.16,34,Online,2023,9,3,43.52,56.48
ORD_20230368,CUST_6867,2024-07-11,Clothing_Shoes,Clothing,194.53,133.2,10,1945.29,1332.01,613.29,65,Online,2024,7,3,31.53,68.47
ORD_20230369,CUST_9125,2025-03-30,Sports_Bike,Sports,155.2,76.16,4,620.8,304.65,316.15,55,Central,2025,3,1,50.93,49.07
ORD_20230370,CUST_7068,2024-02-11,Home & Garden_Sofa,Home & Garden,928.35,627.21,3,2785.04,1881.63,903.41,67,North,2024,2,1,32.44,67.56
ORD_20230371,CUST_5258,2025-08-31,Books_Biography,Books,26.3,17.05,4,105.21,68.21,37.01,24,North,2025,8,3,35.18,64.83
ORD_20230372,CUST_4935,2025-12-07,Clothing_Jeans,Clothing,30.7,12.31,1,35.25,12.31,22.94,66,North,2025,12,4,65.08,34.92
ORD_20230373,CUST_5117,2024-03-18,Electronics_Smart Watch,Electronics,1069.82,629.03,7,7488.75,4403.22,3085.53,33,South,2024,3,1,41.2,58.8
ORD_20230374,CUST_7337,2024-11-13,Electronics_Tablet,Electronics,1415.81,623.43,5,8259.01,3117.13,5141.88,33,Online,2024,11,4,62.26,37.74
ORD_20230375,CUST_3841,2024-11-26,Sports_Yoga Mat,Sports,287.87,115.91,3,1093.08,347.74,745.33,67,Online,2024,11,4,68.19,31.81
ORD_20230376,CUST_6668,2024-06-25,Electronics_Printer,Electronics,183.91,92.42,5,919.54,462.1,457.44,18,Central,2024,6,2,49.75,50.25
ORD_20230377,CUST_4175,2023-05-21,Food_Coffee,Food,18.87,12.2,9,169.81,109.79,60.01,18,Online,2023,5,2,35.34,64.65
ORD_20230378,CUST_4655,2025-03-12,Clothing_Socks,Clothing,93.36,48.75,6,560.15,292.47,267.68,28,Central,2025,3,1,47.79,52.21
ORD_20230379,CUST_6185,2025-06-28,Clothing_Hat,Clothing,190.58,80.37,3,571.75,241.1,330.65,55,Online,2025,6,2,57.83,42.17
ORD_20230380,CUST_2497,2025-07-24,Home & Garden_Chair,Home & Garden,775.91,495.3,6,4655.43,2971.82,1683.61,19,South,2025,7,3,36.16,63.84
ORD_20230381,CUST_5727,2025-11-02,Sports_Dumbbells,Sports,81.23,39.34,8,767.47,314.72,452.75,40,South,2025,11,4,58.99,41.01
ORD_20230382,CUST_1436,2025-11-16,Sports_Tennis Racket,Sports,181.23,118.28,1,200.57,118.28,82.29,58,South,2025,11,4,41.03,58.97
ORD_20230383,CUST_7687,2025-12-12,Home & Garden_Bed,Home & Garden,989.34,432.22,1,1177.18,432.22,744.96,72,Central,2025,12,4,63.28,36.72
ORD_20230384,CUST_7555,2025-10-30,Beauty_Perfume,Beauty,64.35,27.13,2,128.71,54.26,74.45,31,South,2025,10,4,57.84,42.16
ORD_20230385,CUST_6590,2025-10-08,Books_Textbook,Books,21.6,12.29,4,86.4,49.16,37.24,30,Central,2025,10,4,43.1,56.9
ORD_20230386,CUST_8016,2025-02-14,Home & Garden_Lamp,Home & Garden,632.1,282.92,2,1264.19,565.84,698.36,35,Online,2025,2,1,55.24,44.76
ORD_20230387,CUST_7056,2025-09-17,Sports_Tennis Racket,Sports,28.35,13.69,6,170.12,82.14,87.98,34,Central,2025,9,3,51.72,48.28
ORD_20230388,CUST_5232,2024-01-25,Electronics_Smart Watch,Electronics,1886.85,801.56,9,16981.67,7214.06,9767.61,18,Central,2024,1,1,57.52,42.48
ORD_20230389,CUST_7091,2024-03-03,Electronics_Headphones,Electronics,1598.97,1067.41,3,4796.92,3202.24,1594.68,66,South,2024,3,1,33.24,66.76
ORD_20230390,CUST_8094,2024-11-21,Beauty_Makeup,Beauty,16.02,6.61,1,17.64,6.61,11.03,44,North,2024,11,4,62.53,37.47
ORD_20230391,CUST_1522,2023-01-23,Home & Garden_Washing Machine,Home & Garden,1083.92,650.26,1,1083.92,650.26,433.66,41,Online,2023,1,1,40.01,59.99
ORD_20230392,CUST_2316,2024-03-06,Books_Magazine,Books,21.92,9.46,3,65.77,28.39,37.38,36,Online,2024,3,1,56.83,43.17
ORD_20230393,CUST_2519,2025-03-20,Home & Garden_Chair,Home & Garden,572.07,393.04,9,5148.66,3537.33,1611.32,52,Central,2025,3,1,31.3,68.7
ORD_20230394,CUST_5424,2023-08-15,Food_Beverages,Food,2.05,1.35,2,4.84,2.7,2.15,54,North,2023,8,3,44.42,55.79
ORD_20230395,CUST_9967,2025-08-09,Books_Fiction,Books,18.63,11.24,2,37.26,22.48,14.78,26,Online,2025,8,3,39.67,60.33
ORD_20230396,CUST_2461,2023-10-01,Electronics_Tablet,Electronics,699.69,415.23,5,3498.46,2076.16,1422.3,45,Online,2023,10,4,40.66,59.34
ORD_20230397,CUST_2673,2025-12-24,Beauty_Perfume,Beauty,13.11,5.41,9,142.59,48.71,93.88,66,South,2025,12,4,65.84,34.16
ORD_20230398,CUST_9016,2023-02-22,Clothing_Dress,Clothing,22.64,11.63,8,181.16,93.07,88.09,19,South,2023,2,1,48.63,51.37
ORD_20230399,CUST_4253,2025-05-17,Clothing_Socks,Clothing,94.46,51.75,6,566.73,310.49,256.24,34,Online,2025,5,2,45.21,54.79
ORD_20230400,CUST_4923,2025-06-02,Books_Textbook,Books,38.99,25.86,10,389.94,258.65,131.3,43,South,2025,6,2,33.67,66.33
ORD_20230401,CUST_6818,2023-04-29,Sports_Basketball,Sports,91.17,42.48,10,911.67,424.78,486.89,29,Central,2023,4,2,53.41,46.59
ORD_20230402,CUST_2524,2023-06-24,Sports_Yoga Mat,Sports,119.8,54.45,7,923.56,381.17,542.38,49,Online,2023,6,2,58.73,41.27
ORD_20230403,CUST_4718,2023-02-24,Electronics_Printer,Electronics,761.38,389.46,5,3806.91,1947.32,1859.59,53,North,2023,2,1,48.85,51.15
ORD_20230404,CUST_9835,2024-09-14,Clothing_Jeans,Clothing,118.45,76.87,7,829.17,538.07,291.1,42,Online,2024,9,3,35.11,64.89
ORD_20230405,CUST_2102,2024-09-07,Electronics_Tablet,Electronics,1449.26,987.25,2,2898.51,1974.51,924.01,45,North,2024,9,3,31.88,68.12
ORD_20230406,CUST_7683,2024-04-15,Food_Beverages,Food,3.04,2.09,9,27.37,18.81,8.56,72,North,2024,4,2,31.28,68.72
ORD_20230407,CUST_1025,2023-10-05,Food_Tea,Food,5.69,3.51,7,39.83,24.6,15.23,59,North,2023,10,4,38.24,61.76
ORD_20230408,CUST_6102,2025-11-14,Clothing_Dress,Clothing,76.73,37.05,5,434.57,185.25,249.32,25,Online,2025,11,4,57.37,42.63
ORD_20230409,CUST_3606,2024-05-05,Electronics_Smartphone,Electronics,755.87,510.39,8,6046.92,4083.16,1963.76,71,Online,2024,5,2,32.48,67.52
ORD_20230410,CUST_6939,2023-06-08,Food_Tea,Food,14.42,8.75,2,31.28,17.51,13.77,22,Online,2023,6,2,44.02,55.98
ORD_20230411,CUST_8557,2023-09-05,Sports_Swimming Goggles,Sports,288.01,160.97,10,2880.11,1609.69,1270.42,38,South,2023,9,3,44.11,55.89
ORD_20230412,CUST_2116,2024-08-20,Home & Garden_Lamp,Home & Garden,842.95,382.78,3,2528.84,1148.33,1380.51,47,South,2024,8,3,54.59,45.41
ORD_20230413,CUST_5958,2024-06-03,Food_Beverages,Food,18.16,10.94,1,19.73,10.94,8.79,65,Central,2024,6,2,44.55,55.45
ORD_20230414,CUST_6258,2023-09-29,Electronics_Headphones,Electronics,1907.72,1332.44,10,19077.17,13324.37,5752.8,74,Online,2023,9,3,30.16,69.84
ORD_20230415,CUST_1619,2023-12-23,Books_Magazine,Books,46.78,21.18,6,353.21,127.09,226.12,71,South,2023,12,4,64.02,35.98
ORD_20230416,CUST_9711,2023-05-05,Beauty_Shampoo,Beauty,71.34,36.99,2,142.68,73.99,68.69,51,Central,2023,5,2,48.14,51.86
ORD_20230417,CUST_4667,2023-12-28,Clothing_T-Shirt,Clothing,159.16,78.46,1,193.06,78.46,114.6,60,Central,2023,12,4,59.36,40.64
ORD_20230418,CUST_4583,2023-04-03,Books_Fiction,Books,34.12,22.2,4,136.49,88.8,47.69,54,Online,2023,4,2,34.94,65.06
ORD_20230419,CUST_6722,2023-06-20,Home & Garden_Washing Machine,Home & Garden,372.01,184.7,2,744.02,369.41,374.61,72,Online,2023,6,2,50.35,49.65
ORD_20230420,CUST_8927,2025-02-28,Beauty_Makeup,Beauty,28.35,14.77,10,283.52,147.66,135.85,53,North,2025,2,1,47.92,52.08
ORD_20230421,CUST_3451,2024-10-28,Beauty_Shampoo,Beauty,99.36,41.08,7,695.51,287.58,407.94,66,Central,2024,10,4,58.65,41.35
ORD_20230422,CUST_5369,2024-09-20,Sports_Yoga Mat,Sports,276.75,189.65,10,2767.52,1896.52,871.0,31,North,2024,9,3,31.47,68.53
ORD_20230423,CUST_9345,2024-11-15,Sports_Tennis Racket,Sports,175.76,89.21,4,902.46,356.85,545.61,18,South,2024,11,4,60.46,39.54
ORD_20230424,CUST_2772,2023-11-11,Clothing_Jacket,Clothing,155.32,72.78,1,177.84,72.78,105.05,34,South,2023,11,4,59.07,40.92
ORD_20230425,CUST_2132,2024-12-09,Clothing_Jacket,Clothing,121.4,64.13,10,1421.1,641.29,779.81,68,Central,2024,12,4,54.87,45.13
ORD_20230426,CUST_9275,2023-11-23,Books_Comic,Books,45.7,24.03,4,219.28,96.13,123.15,40,South,2023,11,4,56.16,43.84
ORD_20230427,CUST_5570,2024-09-19,Food_Cereals,Food,12.64,5.76,3,37.92,17.29,20.64,65,Central,2024,9,3,54.43,45.6
ORD_20230428,CUST_4607,2025-04-15,Home & Garden_Sofa,Home & Garden,1325.27,713.0,8,10602.16,5703.97,4898.19,44,Online,2025,4,2,46.2,53.8
ORD_20230429,CUST_8415,2024-06-19,Food_Chocolate,Food,16.85,9.34,1,18.42,9.34,9.08,40,North,2024,6,2,49.29,50.71
ORD_20230430,CUST_4832,2025-05-26,Electronics_Smart Watch,Electronics,844.47,476.29,9,7600.19,4286.58,3313.61,74,North,2025,5,2,43.6,56.4
ORD_20230431,CUST_4156,2024-11-30,Electronics_Camera,Electronics,203.81,141.02,7,1656.02,987.12,668.9,56,South,2024,11,4,40.39,59.61
ORD_20230432,CUST_4240,2024-01-19,Books_Fiction,Books,39.17,27.03,6,235.04,162.19,72.85,68,Central,2024,1,1,30.99,69.01
ORD_20230433,CUST_5591,2023-11-02,Sports_Yoga Mat,Sports,107.71,66.11,3,413.73,198.33,215.4,31,North,2023,11,4,52.06,47.94
ORD_20230434,CUST_4273,2024-05-18,Books_Fiction,Books,25.73,14.85,1,25.73,14.85,10.88,33,Central,2024,5,2,42.29,57.71
ORD_20230435,CUST_3832,2023-02-01,Beauty_Shampoo,Beauty,79.16,45.53,10,791.6,455.27,336.33,39,North,2023,2,1,42.49,57.51
ORD_20230436,CUST_3610,2024-03-11,Books_Magazine,Books,15.2,8.63,1,15.2,8.63,6.56,18,Central,2024,3,1,43.16,56.78
ORD_20230437,CUST_1406,2024-05-03,Books_Textbook,Books,16.36,7.43,7,114.53,52.0,62.53,23,North,2024,5,2,54.6,45.4
ORD_20230438,CUST_5357,2023-06-16,Home & Garden_Chair,Home & Garden,94.74,39.37,9,852.7,354.35,498.34,30,South,2023,6,2,58.44,41.56
ORD_20230439,CUST_8106,2023-09-02,Electronics_Tablet,Electronics,325.86,205.1,7,2281.03,1435.72,845.31,18,North,2023,9,3,37.06,62.94
ORD_20230440,CUST_5173,2025-05-13,Electronics_Headphones,Electronics,830.27,338.39,4,3321.1,1353.54,1967.56,52,Online,2025,5,2,59.24,40.76
ORD_20230441,CUST_3972,2025-04-05,Sports_Swimming Goggles,Sports,291.52,154.89,4,1166.09,619.54,546.55,41,Central,2025,4,2,46.87,53.13
ORD_20230442,CUST_1389,2025-06-20,Sports_Swimming Goggles,Sports,290.61,120.75,1,310.3,120.75,189.55,22,Central,2025,6,2,61.09,38.91
ORD_20230443,CUST_1451,2024-10-20,Clothing_Shoes,Clothing,60.81,40.37,9,547.3,363.3,184.0,37,Central,2024,10,4,33.62,66.38
ORD_20230444,CUST_4277,2024-03-03,Books_Non-Fiction,Books,22.66,14.62,9,203.96,131.54,72.42,54,Online,2024,3,1,35.51,64.49
ORD_20230445,CUST_5559,2024-01-10,Electronics_Tablet,Electronics,1716.29,1192.09,3,5148.88,3576.26,1572.61,35,Online,2024,1,1,30.54,69.46
ORD_20230446,CUST_9708,2023-04-23,Clothing_Shoes,Clothing,71.77,35.32,1,71.77,35.32,36.46,23,North,2023,4,2,50.8,49.21
ORD_20230447,CUST_4560,2024-07-22,Sports_Basketball,Sports,130.29,54.79,1,150.2,54.79,95.41,67,Online,2024,7,3,63.52,36.48
ORD_20230448,CUST_4765,2023-07-16,Electronics_Laptop,Electronics,490.26,252.21,1,490.26,252.21,238.06,30,Online,2023,7,3,48.56,51.44
ORD_20230449,CUST_7547,2024-01-26,Home & Garden_Sofa,Home & Garden,218.48,138.58,6,1310.86,831.48,479.38,46,Online,2024,1,1,36.57,63.43
ORD_20230450,CUST_6693,2025-11-18,Books_Textbook,Books,21.05,11.15,9,228.08,100.35,127.73,25,South,2025,11,4,56.0,44.0
ORD_20230451,CUST_4802,2023-01-17,Electronics_Laptop,Electronics,1944.29,843.8,9,17498.57,7594.22,9904.35,22,South,2023,1,1,56.6,43.4
ORD_20230452,CUST_7309,2025-10-15,Electronics_Tablet,Electronics,490.13,267.08,2,980.27,534.16,446.11,41,South,2025,10,4,45.51,54.49
ORD_20230453,CUST_3600,2023-01-22,Books_Comic,Books,34.15,14.45,6,204.87,86.68,118.19,37,Central,2023,1,1,57.69,42.31
ORD_20230454,CUST_3849,2025-08-07,Home & Garden_Refrigerator,Home & Garden,918.61,539.31,2,1837.23,1078.63,758.6,47,North,2025,8,3,41.29,58.71
ORD_20230455,CUST_5195,2025-07-06,Electronics_Tablet,Electronics,809.19,460.51,9,7282.74,4144.59,3138.15,50,Online,2025,7,3,43.09,56.91
ORD_20230456,CUST_5757,2025-12-18,Electronics_Laptop,Electronics,1745.58,1194.01,10,22479.8,11940.13,10539.67,42,South,2025,12,4,46.89,53.11
ORD_20230457,CUST_1816,2025-07-05,Books_Fiction,Books,35.01,17.93,1,35.01,17.93,17.08,66,North,2025,7,3,48.79,51.21
ORD_20230458,CUST_9367,2023-03-24,Electronics_Smartphone,Electronics,518.92,320.55,10,5189.19,3205.45,1983.74,49,Online,2023,3,1,38.23,61.77
ORD_20230459,CUST_2364,2024-10-18,Clothing_Dress,Clothing,21.5,11.4,3,64.49,34.19,30.31,69,Central,2024,10,4,47.0,53.02
ORD_20230460,CUST_1859,2024-01-02,Home & Garden_Sofa,Home & Garden,1235.02,683.97,10,12350.16,6839.74,5510.42,36,Online,2024,1,1,44.62,55.38
ORD_20230461,CUST_9342,2023-02-12,Food_Tea,Food,6.36,3.9,8,50.85,31.23,19.62,56,North,2023,2,1,38.58,61.42
ORD_20230462,CUST_9252,2025-12-06,Sports_Swimming Goggles,Sports,76.11,36.63,2,180.36,73.25,107.11,57,Central,2025,12,4,59.39,40.61
ORD_20230463,CUST_5370,2023-11-27,Home & Garden_Table,Home & Garden,167.67,114.93,10,2009.82,1149.26,860.55,35,South,2023,11,4,42.82,57.18
ORD_20230464,CUST_1602,2023-11-15,Clothing_Hat,Clothing,161.62,83.92,6,1167.81,503.51,664.31,18,Central,2023,11,4,56.89,43.12
ORD_20230465,CUST_5027,2024-11-21,Food_Chocolate,Food,9.69,4.48,9,102.41,40.3,62.11,56,North,2024,11,4,60.65,39.35
ORD_20230466,CUST_6307,2024-07-02,Clothing_Jeans,Clothing,26.3,16.73,2,52.6,33.47,19.14,60,Central,2024,7,3,36.39,63.63
ORD_20230467,CUST_8697,2025-01-11,Food_Coffee,Food,9.97,5.93,5,49.83,29.64,20.19,32,Online,2025,1,1,40.52,59.48
ORD_20230468,CUST_9326,2023-03-04,Books_Fiction,Books,41.4,24.0,4,165.62,96.0,69.62,39,Online,2023,3,1,42.04,57.96
ORD_20230469,CUST_9312,2025-05-24,Books_Textbook,Books,47.08,20.32,7,329.59,142.26,187.33,20,South,2025,5,2,56.84,43.16
ORD_20230470,CUST_1241,2025-11-27,Home & Garden_Washing Machine,Home & Garden,282.67,119.05,10,3607.84,1190.46,2417.37,45,North,2025,11,4,67.0,33.0
ORD_20230471,CUST_3330,2024-09-12,Home & Garden_Refrigerator,Home & Garden,696.99,447.3,1,696.99,447.3,249.69,21,Online,2024,9,3,35.82,64.18
ORD_20230472,CUST_7296,2023-11-08,Food_Chocolate,Food,11.64,5.9,10,147.32,59.02,88.3,69,Online,2023,11,4,59.94,40.06
ORD_20230473,CUST_3854,2024-06-27,Sports_Bike,Sports,239.11,141.0,1,259.38,141.0,118.38,59,South,2024,6,2,45.64,54.36
ORD_20230474,CUST_3472,2025-05-30,Home & Garden_Washing Machine,Home & Garden,1360.16,575.75,3,4080.48,1727.24,2353.24,56,South,2025,5,2,57.67,42.33
ORD_20230475,CUST_7968,2024-09-21,Electronics_Smart Watch,Electronics,1386.19,902.92,7,9703.31,6320.47,3382.84,33,Central,2024,9,3,34.86,65.14
ORD_20230476,CUST_2647,2025-06-13,Books_Fiction,Books,21.84,11.74,7,152.86,82.2,70.66,30,Online,2025,6,2,46.23,53.77
ORD_20230477,CUST_5757,2025-12-04,Home & Garden_Chair,Home & Garden,1123.91,740.53,5,6789.94,3702.67,3087.28,23,Online,2025,12,4,45.47,54.53
ORD_20230478,CUST_9306,2024-12-21,Food_Snacks,Food,15.18,10.09,10,173.77,100.89,72.88,27,Central,2024,12,4,41.94,58.06
ORD_20230479,CUST_4453,2025-10-31,Clothing_Socks,Clothing,50.05,23.68,3,150.14,71.04,79.11,71,Central,2025,10,4,52.69,47.32
ORD_20230480,CUST_3242,2024-02-16,Books_Textbook,Books,34.65,19.65,1,34.65,19.65,15.0,50,Central,2024,2,1,43.29,56.71
ORD_20230481,CUST_5236,2023-11-26,Food_Coffee,Food,14.64,6.61,2,37.3,13.22,24.08,51,Central,2023,11,4,64.56,35.44
ORD_20230482,CUST_5390,2025-07-18,Sports_Tennis Racket,Sports,166.76,72.48,1,178.67,72.48,106.2,70,Online,2025,7,3,59.44,40.57
ORD_20230483,CUST_1816,2023-01-17,Electronics_Printer,Electronics,317.14,199.62,3,951.43,598.87,352.56,24,South,2023,1,1,37.06,62.94
ORD_20230484,CUST_4700,2025-03-31,Electronics_Smartphone,Electronics,134.44,85.75,9,1209.92,771.72,438.2,20,Central,2025,3,1,36.22,63.78
ORD_20230485,CUST_4904,2024-02-20,Books_Comic,Books,20.13,8.11,9,181.18,73.01,108.16,73,Online,2024,2,1,59.7,40.3
ORD_20230486,CUST_1717,2024-05-19,Books_Fiction,Books,43.73,23.86,3,131.2,71.57,59.63,71,North,2024,5,2,45.45,54.55
ORD_20230487,CUST_5637,2023-12-05,Home & Garden_Bed,Home & Garden,1289.71,857.36,3,4757.32,2572.08,2185.24,28,North,2023,12,4,45.93,54.07
ORD_20230488,CUST_4406,2024-10-19,Electronics_Laptop,Electronics,227.25,150.71,9,2045.25,1356.42,688.83,57,Online,2024,10,4,33.68,66.32
ORD_20230489,CUST_7079,2025-01-01,Food_Cereals,Food,10.11,5.6,6,60.65,33.6,27.05,32,Online,2025,1,1,44.6,55.4
ORD_20230490,CUST_6626,2023-08-09,Food_Chocolate,Food,7.78,3.63,6,51.61,21.76,29.85,31,Online,2023,8,3,57.84,42.16
ORD_20230491,CUST_1670,2025-04-22,Sports_Dumbbells,Sports,217.0,87.34,2,434.0,174.69,259.31,66,North,2025,4,2,59.75,40.25
ORD_20230492,CUST_3854,2023-11-13,Home & Garden_Sofa,Home & Garden,120.55,69.23,9,1340.49,623.11,717.38,54,Online,2023,11,4,53.52,46.48
ORD_20230493,CUST_3942,2024-04-29,Home & Garden_Bed,Home & Garden,949.69,591.35,7,6647.81,4139.43,2508.38,45,North,2024,4,2,37.73,62.27
ORD_20230494,CUST_2812,2023-08-08,Electronics_Camera,Electronics,1524.96,1025.49,7,10674.7,7178.4,3496.3,48,Central,2023,8,3,32.75,67.25
ORD_20230495,CUST_4516,2025-05-07,Beauty_Perfume,Beauty,86.0,48.37,10,859.96,483.72,376.24,29,South,2025,5,2,43.75,56.25
ORD_20230496,CUST_2629,2023-09-24,Home & Garden_Table,Home & Garden,343.27,169.63,8,2746.15,1357.0,1389.14,62,Central,2023,9,3,50.59,49.41
ORD_20230497,CUST_7539,2025-01-03,Clothing_Shoes,Clothing,150.38,93.8,1,150.38,93.8,56.58,43,South,2025,1,1,37.62,62.38
ORD_20230498,CUST_5334,2024-01-06,Books_Comic,Books,28.03,19.27,1,28.03,19.27,8.76,55,North,2024,1,1,31.25,68.75
ORD_20230499,CUST_1922,2023-07-14,Beauty_Nail Polish,Beauty,76.08,35.57,5,380.41,177.85,202.56,63,North,2023,7,3,53.25,46.75
ORD_20230500,CUST_5933,2025-05-17,Electronics_Printer,Electronics,602.81,360.83,4,2411.23,1443.34,967.89,49,Central,2025,5,2,40.14,59.86
ORD_20230501,CUST_5500,2023-12-06,Clothing_Shoes,Clothing,47.11,21.91,5,300.96,109.57,191.39,39,South,2023,12,4,63.59,36.41
ORD_20230502,CUST_9092,2025-04-07,Electronics_Camera,Electronics,915.07,421.23,8,7320.57,3369.8,3950.77,57,Central,2025,4,2,53.97,46.03
ORD_20230503,CUST_2205,2024-03-30,Food_Coffee,Food,14.0,6.0,8,112.02,47.98,64.04,28,North,2024,3,1,57.17,42.83
ORD_20230504,CUST_8002,2025-06-11,Beauty_Nail Polish,Beauty,14.02,9.81,10,140.17,98.07,42.1,20,North,2025,6,2,30.03,69.97
ORD_20230505,CUST_3964,2023-12-17,Home & Garden_Sofa,Home & Garden,490.84,243.18,3,1850.6,729.54,1121.06,69,Central,2023,12,4,60.58,39.42
ORD_20230506,CUST_1991,2024-05-22,Beauty_Cream,Beauty,6.5,2.63,8,51.96,21.05,30.91,67,North,2024,5,2,59.49,40.51
ORD_20230507,CUST_1067,2023-07-26,Food_Snacks,Food,2.1,1.43,5,12.56,7.14,5.42,38,North,2023,7,3,43.15,56.85
ORD_20230508,CUST_3258,2024-01-18,Home & Garden_Bed,Home & Garden,691.33,423.24,9,6221.93,3809.19,2412.75,37,Online,2024,1,1,38.78,61.22
ORD_20230509,CUST_6780,2025-05-04,Books_Textbook,Books,25.17,12.87,5,125.83,64.35,61.47,22,Central,2025,5,2,48.85,51.14
ORD_20230510,CUST_5383,2025-02-18,Electronics_Headphones,Electronics,1735.99,934.57,6,10415.92,5607.41,4808.51,42,South,2025,2,1,46.17,53.83
ORD_20230511,CUST_4716,2023-07-08,Home & Garden_Lamp,Home & Garden,575.53,379.32,8,4604.2,3034.6,1569.61,40,Central,2023,7,3,34.09,65.91
ORD_20230512,CUST_7982,2024-07-24,Books_Magazine,Books,35.95,17.35,3,107.84,52.04,55.8,18,Online,2024,7,3,51.74,48.26
ORD_20230513,CUST_5749,2023-07-12,Home & Garden_Sofa,Home & Garden,346.04,142.81,2,692.08,285.62,406.46,64,North,2023,7,3,58.73,41.27
ORD_20230514,CUST_8389,2024-03-09,Sports_Swimming Goggles,Sports,188.76,115.13,8,1510.11,921.0,589.11,71,Online,2024,3,1,39.01,60.99
ORD_20230515,CUST_3789,2023-06-15,Electronics_Tablet,Electronics,1314.16,901.59,2,2628.32,1803.19,825.13,54,North,2023,6,2,31.39,68.61
ORD_20230516,CUST_5735,2025-05-25,Food_Coffee,Food,12.69,7.75,8,101.55,62.02,39.52,43,South,2025,5,2,38.92,61.07
ORD_20230517,CUST_8382,2023-12-06,Home & Garden_Table,Home & Garden,1051.49,608.84,8,9735.11,4870.76,4864.35,65,Central,2023,12,4,49.97,50.03
ORD_20230518,CUST_2230,2025-07-19,Home & Garden_Refrigerator,Home & Garden,363.53,220.79,7,2544.7,1545.56,999.14,74,Online,2025,7,3,39.26,60.74
ORD_20230519,CUST_4856,2024-08-29,Sports_Yoga Mat,Sports,51.46,25.95,5,303.08,129.75,173.33,72,Online,2024,8,3,57.19,42.81
ORD_20230520,CUST_9954,2025-07-13,Home & Garden_Bed,Home & Garden,850.22,541.44,7,5951.55,3790.08,2161.47,61,South,2025,7,3,36.32,63.68
ORD_20230521,CUST_8972,2023-10-03,Beauty_Nail Polish,Beauty,94.53,39.93,5,472.63,199.66,272.97,37,Central,2023,10,4,57.76,42.24
ORD_20230522,CUST_7711,2024-08-06,Food_Coffee,Food,2.16,0.96,8,18.45,7.71,10.75,46,South,2024,8,3,58.27,41.79
ORD_20230523,CUST_6457,2023-02-08,Sports_Basketball,Sports,116.27,70.02,4,465.06,280.06,185.0,54,South,2023,2,1,39.78,60.22
