date,disaster_type,event_name,event_confidence,location,location_confidence,severity_level,start_time,start_time_confidence,peak_time,peak_time_confidence,end_time,end_time_confidence,title,source,category,wind_speed,rainfall,casualties,damages,extraction_quality,qa_flags,url,scrape_time
2024-09-12,Mưa lớn kéo dài,Xâm nhập mặn Tuyên Quang,0.65,"Tuyên Quang, Sơn La, Hòa Bình, sông Hồng, Đồng bằng sông Hồng",1.0,Không xác định,,,,,,,Đợt mưa lớn kéo dài một tuần ở TP HCM,VnExpress,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/khoa-hoc/giai-phap-thuy-loi-ket-hop-nong-nghiep-de-ung-pho-xam-nhap-man-20160727154439902.htm,2025-12-06T13:38:20.660911
2024-09-12,"Sạt lở đất, trượt đất, sụt lún",Xâm nhập mặn Trà Vinh,0.65,Trà Vinh,1.0,Không xác định,,,,,,,Quảng Ninh: Di dời khẩn cấp trong đêm 136 hộ dân nằm trong vùng có nguy cơ sạt lở đất,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5499999999999999,,https://dantri.com.vn/kinh-doanh/han-han-xam-nhap-man-lam-thiet-hai-hon-600-ty-dong-20160326164528725.htm,2025-12-06T14:18:06.208651
2024-09-13,Cháy rừng,Xâm nhập mặn sông Hồng,0.65,"sông Hồng, Đồng bằng sông Hồng, Đồng bằng sông Cửu Long, Miền Trung",0.97,Không xác định,,,,,,,Đám cháy rừng trông như bom nổ khi nhìn từ không gian,VnExpress,Thiên tai môi trường – con người gây ra,,,,,0.54,,https://dantri.com.vn/khoa-hoc/xam-nhap-man-dau-la-yeu-to-anh-huong-20160606081208823.htm,2025-12-06T14:37:02.418522
2024-09-14,Ngập úng,Xâm nhập mặn Đồng bằng sông Cửu Long,0.65,"Đồng bằng sông Cửu Long, Tây Nguyên",1.0,Không xác định,,,,,,,"Cao tốc Pháp Vân - Cầu Giẽ vẫn ngập úng, dòng ô tô ùn dài 5km",VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/chu-tich-tinh-chiu-trach-nhiem-neu-nguoi-dan-khong-co-nuoc-sinh-hoat-20240408183548918.htm,2025-12-06T13:48:06.095221
2024-09-14,Mưa lớn kéo dài,Xâm nhập mặn Trà Vinh,0.65,Trà Vinh,1.0,Không xác định,,,,,,,"Miền Bắc nắng nóng, Nam Bộ mưa lớn kéo dài",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/kinh-doanh/nong-dan-khoc-rong-vi-mia-chet-hang-loat-do-han-man-20160419142956403.htm,2025-12-06T13:39:47.564488
2024-09-15,Ngập úng,Xâm nhập mặn Bình Thuận,0.65,"Bình Thuận, Gia Lai, Long An, Tiền Giang, Bến Tre",0.9781818181818184,Không xác định,,,,,,,"Bão Yagi khiến nước sông Mekong dâng cao, miền Tây nguy cơ ngập",VnExpress,Thiên tai khí tượng – thủy văn,,,,,0.5427272727272728,,https://dantri.com.vn/the-gioi/eu-tai-tro-90000-euro-giup-viet-nam-doi-pho-han-han-xam-nhap-man-201605191456174.htm,2025-12-06T13:46:57.046108
2024-09-15,Sóng thần,Xâm nhập mặn Sóc Trăng,0.65,Sóc Trăng,1.0,Không xác định,,,,,,,TPHCM vận chuyển 80 tấn hàng thiết yếu hỗ trợ đồng bào miền Bắc,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/soc-trang-cong-bo-tinh-huong-khan-cap-do-han-man-20200415185328683.htm,2025-12-06T14:09:30.102720
2024-09-15,Sóng thần,Xâm nhập mặn 15/2/2020,0.7,"Cần Thơ, sông Tiền, sông Hậu, Đồng bằng sông Cửu Long",1.0,Không xác định,,,,,,,Siêu sóng thần cao 200 m khiến Trái Đất rung chuyển suốt 9 ngày,VnExpress,Thiên tai địa chất,,,,,0.5666666666666667,,https://dantri.com.vn/thoi-su/gan-mot-thang-khong-mua-dbscl-quay-cuong-doi-pho-han-man-20200222114636031.htm,2025-12-06T14:09:53.748444
2024-09-15,Hạn hán,Xâm nhập mặn Hà Nội,0.65,"Hà Nội, Đà Nẵng, Điện Biên, Lai Châu, Thanh Hóa",0.9920000000000001,Không xác định,,,,,,,Zimbabwe giết 200 con voi để lấy thức ăn,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5473333333333333,,https://dantri.com.vn/thoi-su/mien-bac-ret-tang-cuong-dbscl-vao-cao-diem-xam-nhap-man-20240309174104384.htm,2025-12-06T13:51:29.753438
2024-09-16,Sóng thần,Xâm nhập mặn Hà Nội,0.65,"Hà Nội, Hồ Chí Minh, TP.HCM",0.96,Không xác định,,,,,,,"Hơn 600 tấn hàng từ ga Sóng Thần, Bình Dương hỗ trợ các tỉnh miền Bắc",Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5366666666666666,,https://dantri.com.vn/thoi-su/thu-tuong-yeu-cau-tim-cach-quan-ly-chat-luong-khong-khi-tai-ha-noi-tphcm-20251205183040602.htm,2025-12-06T14:09:22.594393
2024-09-18,Ngập úng,Xâm nhập mặn Cần Thơ,0.65,"Cần Thơ, Tiền Giang, Bến Tre, Trà Vinh, Vĩnh Long",1.0,Không xác định,,,,,,,Hà Nội đưa tình trạng ngập úng khi mưa lớn vào tiêu chí xác định giá đất,VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/nhieu-tinh-vua-an-tet-vua-chong-man-20200127084540593.htm,2025-12-06T13:47:51.246941
2024-09-19,Ngập úng,Xâm nhập mặn Ninh Thuận,0.65,"Ninh Thuận, Bình Thuận, Gia Lai, Long An, Tiền Giang",0.9914285714285714,Không xác định,,,,,,,"Triều cường kết hợp mưa lớn, Cần Thơ đối mặt nguy cơ ngập úng",Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.5471428571428572,,https://dantri.com.vn/tu-van/cap-vien-khu-khuan-nuoc-uong-cho-11-tinh-bi-han-han-va-xam-nhap-man-2016032212554227.htm,2025-12-06T13:49:47.036397
2024-09-20,"Sạt lở đất, trượt đất, sụt lún",Xâm nhập mặn Long An,0.65,"Long An, Bến Tre, Trà Vinh, Kiên Giang, Sóc Trăng",1.0,Không xác định,,,,,,,"Phát hiện vết nứt dài 120m trên núi, Quảng Nam sơ tán khẩn cấp 11 hộ dân",Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/ly-giai-viec-xam-nhap-man-vung-bien-dong-bang-song-cuu-long-gia-tang-20240425192958550.htm,2025-12-06T14:18:08.106226
2024-09-23,Ngập úng,Xâm nhập mặn Sơn La,0.65,"Sơn La, Tiền Giang, Bến Tre, Trà Vinh, Sóc Trăng",1.0,Không xác định,,,,,,,"Mưa lớn gây ngập úng ở TP Vinh, nhiều người lội nước đi làm",VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/mua-han-man-ky-la-noi-ruong-dong-kho-khoc-cho-duong-hoa-thanh-song-20240313231052817.htm,2025-12-06T13:47:41.292752
2024-09-24,Ngập úng,Xâm nhập mặn Sóc Trăng,0.65,"Sóc Trăng, Đồng bằng sông Cửu Long",1.0,Không xác định,,,,,,,Một số thôn của xã Nam Phương Tiến vẫn ngập sâu và mất điện từ sau bão Yagi,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/kinh-doanh/quy-trinh-su-dung-phan-bon-phu-my-hop-ly-cho-cay-lua-vung-xam-nhap-man-dat-hieu-qua-cao-20161007110436299.htm,2025-12-06T13:48:03.756340
2024-09-25,"Sạt lở đất, trượt đất, sụt lún",Xâm nhập mặn Tiền Giang,0.65,"Tiền Giang, Bến Tre, Trà Vinh, Hậu Giang, Sóc Trăng",0.9828571428571429,Không xác định,,,,,,,"Quảng Ngãi: Xuất hiện điểm sạt lở núi, vết nứt đất dài 60m",Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5442857142857144,,https://dantri.com.vn/thoi-su/thu-tuong-kien-quyet-khong-de-dan-dbscl-thieu-nuoc-ngot-vi-xam-nhap-man-20240309061817123.htm,2025-12-06T14:17:38.566183
2024-10-01,"Sạt lở đất, trượt đất, sụt lún",Xâm nhập mặn 8/11/2023,0.7,"Long An, Tiền Giang, Bến Tre, Trà Vinh, Vĩnh Long",0.9907692307692308,Không xác định,,,,,,,"Liên tiếp xảy ra sạt lở, lũ quét: Giải pháp nào để phát hiện sớm?",Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5635897435897436,,https://dantri.com.vn/thoi-su/xam-nhap-man-ngay-cang-dang-bao-dong-20240404162224347.htm,2025-12-06T14:17:57.501352
2024-10-01,Cháy rừng,Xâm nhập mặn Bình Định,0.65,Bình Định,1.0,Không xác định,,,,,,,Khói cháy rừng bao phủ 80% diện tích Brazil,VnExpress,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://dantri.com.vn/kinh-doanh/song-lai-giang-het-canh-xam-nhap-man-xoa-noi-lo-dat-kho-nguoi-khat-20210605144511444.htm,2025-12-06T14:36:24.506384
2024-10-06,Cháy rừng,Xâm nhập mặn Bến Tre,0.65,"Bến Tre, Trà Vinh, Hồ Chí Minh, Tây Nguyên, TP.HCM",0.976,Không xác định,,,,,,,Cháy rừng ở Quảng Ninh và Hải Dương,VnExpress,Thiên tai môi trường – con người gây ra,,,,,0.5419999999999999,,https://dantri.com.vn/thoi-su/hoa-ky-ho-tro-khan-cap-giup-viet-nam-doi-pho-voi-han-han-xam-nhap-man-lich-su-20160410085705226.htm,2025-12-06T14:37:49.354279
2024-10-06,Ngập úng,Xâm nhập mặn Bạc Liêu,0.65,Bạc Liêu,1.0,Không xác định,,,,,,,"Dự báo thời tiết 6/10/2024: Nam Bộ mưa to vào chiều tối, cảnh báo ngập úng",VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/bac-lieu-cong-bo-thien-tai-do-han-man-20160331195554559.htm,2025-12-06T13:47:39.840993
2024-10-06,Cháy rừng,Xâm nhập mặn Thanh Hóa,0.65,"Thanh Hóa, Hà Tĩnh, Quảng Bình, Khánh Hòa, Ninh Thuận",0.9866666666666668,Không xác định,,,,,,,700 người căng mình suốt 15 giờ chữa cháy rừng ở Hải Dương,VietnamNet,Thiên tai môi trường – con người gây ra,,,,,0.5455555555555556,,https://dantri.com.vn/thoi-su/mien-trung-tay-nguyen-va-nam-bo-kho-han-gay-gat-1426629703.htm,2025-12-06T14:36:53.700720
2024-10-06,Cháy rừng,Xâm nhập mặn Sóc Trăng,0.65,"Sóc Trăng, sông Hậu, Biển Đông",1.0,Không xác định,,,,,,,Bản tin chiều 6/10: 700 người căng mình suốt 15 giờ chữa cháy rừng ở Hải Dương,VietnamNet,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/rung-phong-ho-ven-bien-soc-trang-keu-cuu-20200513202214019.htm,2025-12-06T14:37:41.849981
2024-10-06,Cháy rừng,Xâm nhập mặn Quảng Trị,0.65,"Quảng Trị, sông Thạch Hãn, sông Bến Hải",1.0,Không xác định,,,,,,,Cảnh báo cháy rừng cấp nguy hiểm tại Hải Dương,VietnamNet,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/rung-ban-chua-buc-tuong-ngan-man-chan-song-vung-chac-vung-cua-song-20171104223644811.htm,2025-12-06T14:36:52.155897
2024-10-07,Cháy rừng,Xâm nhập mặn Hồ Chí Minh,0.65,"Hồ Chí Minh, Long An, Đồng bằng sông Cửu Long, TP.HCM",0.97,Không xác định,,,,,,,"Cháy rừng sát di tích quốc gia đặc biệt, 300 người nỗ lực dập lửa thành công",VietnamNet,Thiên tai môi trường – con người gây ra,,,,,0.54,,https://dantri.com.vn/thoi-su/tong-bi-thu-han-che-thiet-hai-do-han-han-xam-nhap-man-gay-ra-20160315182613635.htm,2025-12-06T14:36:51.544204
2024-10-07,Cháy rừng,Xâm nhập mặn Long An,0.65,"Long An, Hồ Chí Minh, TP.HCM",0.96,Không xác định,,,,,,,"Podcast bản tin tối 7-10: Bệnh viện Nhi đồng 1 TPHCM bác bỏ thông tin “có đợt bệnh hô hấp mới”; Sau bão số 3, Quảng Ninh liên tiếp xảy ra cháy rừng",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5366666666666666,,https://dantri.com.vn/thoi-su/cap-toc-dua-nuoc-sach-cuu-8000-ho-dan-bi-xam-nhap-man-20200227172441422.htm,2025-12-06T14:35:55.519276
2024-10-07,Cháy rừng,Xâm nhập mặn Cao Bằng,0.65,"Cao Bằng, Long An, Bến Tre, Bạc Liêu, Hồ Chí Minh",0.98,Không xác định,,,,,,,"Sau bão số 3, Quảng Ninh liên tiếp xảy ra cháy rừng",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5433333333333333,,https://dantri.com.vn/lao-dong-viec-lam/fe-credit-mang-bon-chua-nuoc-den-voi-ba-con-vung-han-man-20250210152909730.htm,2025-12-06T14:36:04.343483
2024-10-08,Mưa lớn kéo dài,Xâm nhập mặn Long An,0.65,"Long An, Tiền Giang, Bến Tre, Kiên Giang, Cà Mau",0.985,Không xác định,,,,,,,Giao thông hỗn loạn sau trận mưa lớn kéo dài ở TPHCM,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.545,,https://dantri.com.vn/thoi-su/han-han-xam-nhap-man-con-keo-dai-dien-bien-kho-luong-20200401171151291.htm,2025-12-06T13:39:29.987601
2024-10-11,"Sương muối, rét đậm – rét hại",Xâm nhập mặn Tiền Giang,0.65,Tiền Giang,1.0,Không xác định,,,,,,,"Cuối năm, rét đậm diện rộng",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/tinh-dau-tien-o-mien-tay-cong-bo-tinh-huong-khan-cap-ve-xam-nhap-man-20240406100559203.htm,2025-12-06T13:58:19.470308
2024-10-11,Cháy rừng,Xâm nhập mặn Cần Thơ,0.65,"Cần Thơ, Đồng bằng sông Cửu Long, Thanh Hóa, Miền Nam",0.9525,Không xác định,,,,,,,"Quảng Ninh tăng cường phòng cháy, chữa cháy rừng sau bão Yagi",VietnamNet,Thiên tai môi trường – con người gây ra,,,,,0.5341666666666667,,https://dantri.com.vn/thoi-su/dong-bang-song-cuu-long-moi-nam-bi-nuot-chung-hang-tram-hecta-dat-20241129143002764.htm,2025-12-06T14:37:30.490067
2024-10-14,Mưa lớn kéo dài,Xâm nhập mặn Kiên Giang,0.65,"Kiên Giang, Hậu Giang, Biển Đông, Đồng bằng sông Cửu Long",1.0,Không xác định,,,,,,,"Cần Thơ: Mưa lớn kéo dài, hàng loạt tuyến đường ngập sâu",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,13.0 tỷ đồng,0.6333333333333333,,https://dantri.com.vn/thoi-su/xu-ly-xam-nhap-man-gan-voi-dam-bao-sinh-ke-cho-dan-20160518220142859.htm,2025-12-06T13:37:49.737534
2024-10-16,Hạn hán,Xâm nhập mặn Bến Tre,0.65,"Bến Tre, Đồng bằng sông Cửu Long",1.0,Không xác định,,,,,,,"Tổng Bí thư, Chủ tịch nước Tô Lâm làm việc với Ban Thường vụ Tỉnh ủy Quảng Trị",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://dantri.com.vn/giai-tri/hoa-hau-thanh-ha-tran-tro-ve-nan-xam-nhap-man-o-ben-tre-20231218130038732.htm,2025-12-06T13:50:50.692526
2024-10-16,"Sương muối, rét đậm – rét hại",Xâm nhập mặn Cần Thơ,0.65,"Cần Thơ, An Giang, Hồ Chí Minh, TP.HCM",0.97,Không xác định,,,,,,,Bão tập trung nhiều ở Trung bộ và Nam bộ trong những tháng tới,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.54,,https://dantri.com.vn/thoi-su/viet-nam-la-nuoc-nguy-co-cao-lay-lan-dich-benh-giua-dong-vat-va-con-nguoi-20240607115333564.htm,2025-12-06T13:58:50.877361
2024-10-21,"Sạt lở đất, trượt đất, sụt lún",Xâm nhập mặn Bến Tre,0.65,"Bến Tre, Trà Vinh, Kiên Giang, Sóc Trăng, Bạc Liêu",1.0,Không xác định,,,,,,,Quảng Ngãi sẵn sàng di dời dân đề phòng sạt lở do mưa lớn,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,4.7 tỷ đồng,0.6333333333333333,,https://dantri.com.vn/thoi-su/han-han-xam-nhap-man-o-dbscl-gay-thiet-hai-hon-4600-ty-dong-20160711174351069.htm,2025-12-06T14:17:54.011229
2024-10-25,Sóng thần,Xâm nhập mặn Tiền Giang,0.65,"Tiền Giang, Bến Tre, Trà Vinh, Hậu Giang, Sóc Trăng",1.0,Không xác định,,,,,,,Chuyến tàu đầu tiên đưa dừa tươi từ ga Sóng Thần sang Trung Quốc,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/khoc-liet-han-man-duong-sut-lua-chet-thuyen-duoi-song-ngo-dau-tren-bo-20240228212826281.htm,2025-12-06T14:09:21.378181
2024-10-25,Cháy rừng,Xâm nhập mặn Long An,0.65,Long An,1.0,Không xác định,,,,,,,12.000 người tử vong mỗi năm do khói cháy rừng,VnExpress,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/long-an-khan-cap-ung-pho-xam-nhap-man-20240418072032123.htm,2025-12-06T14:38:11.843383
2024-11-02,Mưa lớn kéo dài,Xâm nhập mặn Hà Nội,0.65,"Hà Nội, Hà Tĩnh, sông Hồng, Đồng bằng sông Hồng, Đồng bằng sông Cửu Long",0.98,Không xác định,,,,,,,"Mưa lớn kéo dài hơn 8 tiếng, đường phố Bạc Liêu thành biển nước",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5433333333333333,,https://dantri.com.vn/giao-duc/trai-nghiem-nen-giao-duc-o-3-chau-luc-9x-viet-muon-gop-suc-chong-xam-nhap-man-20191204133652232.htm,2025-12-06T13:39:42.052829
2024-11-04,Núi lửa phun,Xâm nhập mặn sông Cái,0.65,"sông Cái, Đồng bằng sông Cửu Long, Hồ Chí Minh, TP.HCM",0.9525,Không xác định,,,,,,,"Núi lửa Indonesia phun trào, thiêu rụi nhiều nhà dân",VnExpress,Thiên tai địa chất,,,,,0.5341666666666667,,https://tuoitre.vn/thu-tuong-chi-dao-chu-dong-ung-pho-xam-nhap-man-cao-diem-tai-mien-tay-va-tp-hcm-20250217205611271.htm,2025-12-06T14:14:21.173539
2024-11-04,Tràn dầu,Xâm nhập mặn Kiên Giang,0.65,"Kiên Giang, sông Cái",1.0,Không xác định,,,,,,,Diễn tập ứng cứu tàu hàng đâm tàu cá trên biển,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://tuoitre.vn/trieu-cuong-khien-man-lan-sau-vao-noi-dong-o-kien-giang-20250403184610108.htm,2025-12-06T14:44:09.102742
2024-11-09,Ô nhiễm môi trường nghiêm trọng,Xâm nhập mặn Tiền Giang,0.65,"Tiền Giang, Bến Tre, sông Tiền",1.0,Không xác định,,,,,,,"Dòng sông ""chết"" chảy giữa quận Long Biên và huyện Gia Lâm",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://tuoitre.vn/mien-tay-bat-dau-buoc-vao-dot-xam-nhap-man-sau-nhat-mua-kho-2025-20250214104010956.htm,2025-12-06T14:40:38.301976
2024-11-09,Động đất,Xâm nhập mặn Kiên Giang,0.65,"Kiên Giang, sông Cái, Miền Nam",0.96,Không xác định,,,,,,,"Động đất 3,3 độ ở Phú Thọ",VnExpress,Thiên tai địa chất,,,,,0.5366666666666666,,https://tuoitre.vn/kien-giang-cap-bach-chong-xam-nhap-man-20250214174911375.htm,2025-12-06T14:04:20.987851
2024-11-09,Sóng thần,Xâm nhập mặn Hòa Bình,0.65,"Hòa Bình, Tiền Giang, sông Tiền",1.0,Không xác định,,,,,,,"Núi lửa Indonesia phun trào dữ dội, hàng ngàn người phải sơ tán",Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5499999999999999,,https://tuoitre.vn/canh-bao-trieu-cuong-cao-va-xam-nhap-man-vao-dau-thang-3-vung-ha-luu-song-tien-20250226092445463.htm,2025-12-06T14:09:19.441962
2024-11-11,Động đất,Xâm nhập mặn Long An,0.65,Long An,1.0,Không xác định,,,,,,,Động đất kép tại Cuba,VnExpress,Thiên tai địa chất,,,,,0.5499999999999999,,https://tuoitre.vn/long-an-khan-truong-lap-them-duong-ong-dua-nuoc-ve-vung-han-man-2025030515065659.htm,2025-12-06T14:05:23.424915
2024-11-12,Ngập úng,Xâm nhập mặn Hà Nội,0.65,"Hà Nội, Đà Nẵng, Thanh Hóa, Bình Thuận, Tây Nguyên",0.9883333333333333,Không xác định,,,,,,,Tránh xây dựng nhà ga tuyến đường sắt tốc độ cao Bắc - Nam ở khu vực ngập úng,VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5461111111111111,,https://tuoitre.vn/thoi-tiet-hom-nay-21-3-nam-bo-vua-nong-vua-kho-xam-nhap-man-tang-cao-20250320160309254.htm,2025-12-06T13:48:09.224065
2024-11-22,Sóng thần,Xâm nhập mặn Tiền Giang,0.65,"Tiền Giang, Kiên Giang, Sóc Trăng, sông Hậu, Đồng bằng sông Cửu Long",1.0,Không xác định,,,,,,,Elon Musk có thể tạo 'sóng thần' với hơn 2 triệu viên chức Mỹ,VnExpress,Thiên tai địa chất,,,,,0.5499999999999999,,https://tuoitre.vn/mien-tay-doi-mat-voi-dot-xam-nhap-man-sau-nhat-tu-dau-mua-kho-20250221154140707.htm,2025-12-06T14:09:27.978454
2024-11-22,Hạn hán,Xâm nhập mặn Hòa Bình,0.65,"Hòa Bình, Long An, Tiền Giang, Kiên Giang, sông Tiền",1.0,Không xác định,,,,,,,Phát triển kinh tế tuần hoàn cần lấy con người làm trung tâm,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://tuoitre.vn/canh-bao-trieu-cuong-va-xam-nhap-man-vao-giua-thang-3-20250312094756022.htm,2025-12-06T13:51:10.318317
2024-11-22,Mưa lớn kéo dài,Xâm nhập mặn sông Tiền,0.65,"sông Tiền, sông Hậu, Đồng bằng sông Cửu Long, Miền Nam",0.97,Không xác định,,,,,,,"Miền Bắc giảm nhiệt, miền Trung mưa lớn kéo dài",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.54,,https://tuoitre.vn/mua-trai-mua-van-khong-du-lam-giam-xam-nhap-man-o-nam-bo-20250222100103567.htm,2025-12-06T13:39:36.760993
2024-11-24,Mưa lớn kéo dài,Xâm nhập mặn Hà Nội,0.65,"Hà Nội, Tiền Giang, Sóc Trăng, Cà Mau, sông Cái",0.9788888888888889,Không xác định,,,,,,,"Người dân Quảng Ngãi kể chuyện mưa lớn kéo dài, lũ nhấn chìm hàng chục ngôi nhà",Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.542962962962963,,https://tuoitre.vn/tin-tuc-sang-21-2-xam-nhap-man-xu-huong-tang-cac-tinh-dong-bang-song-cuu-long-chu-dong-ung-pho-20250220233914897.htm,2025-12-06T13:41:18.927760
2024-11-26,Mưa lớn kéo dài,Xâm nhập mặn Hưng Yên,0.65,"Hưng Yên, Kiên Giang",1.0,Không xác định,,,,,,,"Thừa Thiên Huế: Mưa lớn kéo dài ở thượng nguồn, các hồ chứa không còn khả năng cắt lũ",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://tuoitre.vn/ba-con-chu-dong-mua-thung-phi-tru-nuoc-chong-xam-nhap-man-20250212175912829.htm,2025-12-06T13:38:44.846264
2024-11-26,Mưa lớn kéo dài,Xâm nhập mặn Tiền Giang,0.65,"Tiền Giang, Bến Tre, Trà Vinh",1.0,Không xác định,,,,,,,"Podcast bản tin tối 26-11: Thừa Thiên Huế: Mưa lớn kéo dài ở thượng nguồn, các hồ chứa không còn khả năng cắt lũ",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://tuoitre.vn/mien-tay-sap-co-mua-trai-mua-tren-dien-rong-nuoc-man-van-xam-nhap-sau-20250330103802008.htm,2025-12-06T13:38:48.109682
2024-11-27,Ngập úng,Xâm nhập mặn Bến Tre,0.65,"Bến Tre, sông Cái, Đồng bằng sông Cửu Long",1.0,Không xác định,,,,,,,"Đà Nẵng: Xác minh nguyên nhân ngập úng diện rộng, nước 1 tháng không rút",Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://tuoitre.vn/bo-nong-nghiep-va-moi-truong-bao-cao-thu-tuong-ve-xam-nhap-man-o-mien-tay-20250312171122243.htm,2025-12-06T13:49:56.096082
2024-11-29,Xâm nhập mặn,Xâm nhập mặn 8/12/2024,0.7,"Hồ Chí Minh, Đồng bằng sông Cửu Long, TP.HCM",0.96,Không xác định,,,,,,,"Đồng bằng sông Cửu Long: Mỗi năm bị ""nuốt chửng"" hàng trăm hecta đất",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5533333333333333,,https://www.qdnd.vn/xa-hoi/tin-tuc/thu-tuong-chinh-phu-ban-hanh-cong-dien-ve-chu-dong-ung-pho-dot-xam-nhap-man-cao-diem-816077,2025-12-06T13:56:01.626077
2024-11-30,Tràn dầu,Xâm nhập mặn Cần Thơ,0.65,"Cần Thơ, Bến Tre, Cà Mau",1.0,Không xác định,,,,,,,VWS đẩy mạnh tuyên truyền an toàn giao thông cho đội ngũ lái xe vận chuyển rác,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://nld.com.vn/xam-nhap-man-o-dbscl-gay-thiet-hai-hang-chuc-ngan-ti-dong-moi-nam-196240327112133408.htm,2025-12-06T14:43:34.522785
2024-12-01,Động đất,Xâm nhập mặn 10/4/2025,0.7,"Bến Tre, Trà Vinh, Sóc Trăng, sông Cái, sông Hậu",1.0,Không xác định,,,,,,,Động đất làm đá lăn xuống gần khu dân cư,VnExpress,Thiên tai địa chất,,,,,0.5666666666666667,,https://nld.com.vn/nam-bo-dang-trong-dot-mua-trai-mua-xam-nhap-man-dien-bien-ra-sao-196250402082920362.htm,2025-12-06T14:04:03.979095
2024-12-02,Sóng thần,Xâm nhập mặn Cần Thơ,0.65,"Cần Thơ, Đồng Nai, Hồ Chí Minh, sông Sài Gòn, sông Tiền",0.9828571428571429,Không xác định,,,,,,,Điện hạt nhân hồi sinh - Những chuyển động mới,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5442857142857144,,https://nld.com.vn/tp-hcm-gap-trieu-cuong-tay-nam-bo-bi-xam-nhap-man-trong-nhung-ngay-tet-196241231133238551.htm,2025-12-06T14:09:31.866320
2024-12-03,Tràn dầu,Xâm nhập mặn Đồng Nai,0.65,"Đồng Nai, Sóc Trăng, Bạc Liêu, Cà Mau, Hồ Chí Minh",0.9880000000000001,Không xác định,,,,,,,Cảnh sát biển Việt Nam bắt đầu chuyến thăm và làm việc tại Ấn Độ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.546,,https://nld.com.vn/thoi-tiet-nam-bo-mung-2-tet-trieu-cuong-dat-dinh-xam-nhap-man-tang-cao-19624021109054474.htm,2025-12-06T14:43:40.392828
