date,disaster_type,event_name,event_confidence,location,location_confidence,severity_level,start_time,start_time_confidence,peak_time,peak_time_confidence,end_time,end_time_confidence,title,source,category,wind_speed,rainfall,casualties,damages,extraction_quality,qa_flags,url,scrape_time
2024-07-14,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Bản tin tối 14-7: Thủ tướng yêu cầu đẩy nhanh thực hiện đề án tổng thể giải quyết tình trạng sụt lún, sạt lở, xâm nhập mặn tại ĐBSCL; Hàng loạt vụ sạt lở tiếp tục xuất hiện ở Hà Giang",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/ban-tin-toi-14-7-thu-tuong-yeu-cau-day-nhanh-thuc-hien-de-an-tong-the-giai-quyet-tinh-trang-sut-lun-sat-lo-xam-nhap-man-tai-dbscl-hang-loat-vu-sat-lo-tiep-tuc-xuat-hien-o-ha-giang-post749306.html,2025-12-06T13:55:29.760228
2025-06-08,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"ĐBSCL: Xâm nhập mặn không còn ảnh hưởng đến sản xuất, cảnh báo đợt triều cường lớn",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/dbscl-xam-nhap-man-khong-con-anh-huong-den-san-xuat-canh-bao-dot-trieu-cuong-lon-post798614.html,2025-12-06T13:55:30.382822
2025-03-12,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Bản tin trưa 12-3: Miền Nam giảm mưa trái mùa, nắng nóng trở lại; Nguyên nhân cá chết ở suối Cổ Đam, Thanh Hóa",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/ban-tin-trua-12-3-mien-nam-giam-mua-trai-mua-nang-nong-tro-lai-nguyen-nhan-ca-chet-o-suoi-co-dam-thanh-hoa-post785631.html,2025-12-06T13:55:31.036142
2024-04-10,Xâm nhập mặn,,0.0,,0.0,Không xác định,5-2024,0.55,,,,,Nhiều giải pháp cung cấp nước ngọt ở các địa phương,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/nhieu-giai-phap-cung-cap-nuoc-ngot-o-cac-dia-phuong-post734608.html,2025-12-06T13:55:33.571312
2025-11-18,Xâm nhập mặn,,0.0,,0.0,Không xác định,2016,0.53,,,,,"Bình Điền khởi động chương trình “Hành trình xanh - đất khoẻ, cây trồng khoẻ”",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/binh-dien-khoi-dong-chuong-trinh-hanh-trinh-xanh-dat-khoe-cay-trong-khoe-post824042.html,2025-12-06T13:55:34.246784
2025-05-20,Xâm nhập mặn,,0.0,,0.0,Không xác định,5-2024,0.5800000000000001,,,,,"ĐBSCL có mưa nhiều, hạn mặn tiếp tục giảm",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/dbscl-co-mua-nhieu-han-man-tiep-tuc-giam-post796092.html,2025-12-06T13:55:34.871541
2025-10-29,Xâm nhập mặn,,0.0,,0.0,Không xác định,2026,0.42400000000000004,,,,,"Hạ tầng mong manh đã tạo ra ""độ trễ của phát triển, độ sâu của rủi ro xã hội""",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,10 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/ha-tang-mong-manh-da-tao-ra-do-tre-cua-phat-trien-do-sau-cua-rui-ro-xa-hoi-post820647.html,2025-12-06T13:55:36.347191
2025-04-21,Xâm nhập mặn,,0.0,,0.0,Không xác định,2024,0.5,,,,,"Vùng ngọt hóa Gò Công (Tiền Giang) không thiếu nước sản xuất, sinh hoạt trong mùa khô",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/vung-ngot-hoa-go-cong-tien-giang-khong-thieu-nuoc-san-xuat-sinh-hoat-trong-mua-kho-post791713.html,2025-12-06T13:55:37.597844
2025-02-17,Xâm nhập mặn,,0.0,,0.0,Không xác định,4-2025,0.5800000000000001,,,,,Thủ tướng yêu cầu chủ động ứng phó đợt xâm nhập mặn cao điểm ở ĐBSCL và TPHCM,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/thu-tuong-yeu-cau-chu-dong-ung-pho-dot-xam-nhap-man-cao-diem-o-dbscl-va-tphcm-post782262.html,2025-12-06T13:55:38.220903
2024-04-06,Xâm nhập mặn,,0.0,,0.0,Không xác định,2024,0.5,,,,,Tiền Giang công bố tình huống khẩn cấp về thiên tai xâm nhập mặn tại huyện Tân Phú Đông,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/tien-giang-cong-bo-tinh-huong-khan-cap-ve-thien-tai-xam-nhap-man-tai-huyen-tan-phu-dong-post734078.html,2025-12-06T13:55:39.471694
2020-04-27,Xâm nhập mặn,Xâm nhập mặn 26/4/1957,0.7,,0.0,Không xác định,26/4/1957,0.52,,,,,"BIDV hỗ trợ 26 tỷ đồng cho người dân ĐBSCL chống hạn hán, xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/bidv-ho-tro-26-ty-dong-cho-nguoi-dan-dbscl-chong-han-han-xam-nhap-man-20200427115337040.htm,2025-12-06T13:55:16.299811
2016-02-19,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Hạn hán, xâm nhập mặn kỷ lục, nước ngọt đắt như… vàng",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/han-han-xam-nhap-man-ky-luc-nuoc-ngot-dat-nhu-vang-20160219074034092.htm,2025-12-06T13:55:18.237767
2017-07-11,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Thủ tướng đề nghị Hà Lan hỗ trợ chống sạt lở, xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/thu-tuong-de-nghi-ha-lan-ho-tro-chong-sat-lo-xam-nhap-man-20170711222227805.htm,2025-12-06T13:55:19.543078
2022-09-16,Xâm nhập mặn,,0.0,,0.0,Không xác định,2021,0.53,,,,,Bấp bênh mùa nước nổi miền Tây,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/blog/bap-benh-mua-nuoc-noi-mien-tay-20220914215257506.htm,2025-12-06T13:55:20.582978
2016-03-01,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Hạn hán, xâm nhập mặn khủng khiếp, nông dân lo cứu đói cho… bò",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/doi-song/han-han-xam-nhap-man-khung-khiep-nong-dan-lo-cuu-doi-cho-bo-20160301063303913.htm,2025-12-06T13:55:22.246065
2025-03-24,Xâm nhập mặn,,0.0,,0.0,Không xác định,2022,0.53,,,,,Keppel thực hiện dự án Living Well - đem nước sạch cho vùng nhiễm mặn,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/keppel-thuc-hien-du-an-living-well-dem-nuoc-sach-cho-vung-nhiem-man-20250324191116014.htm,2025-12-06T13:55:23.662632
2024-03-21,Xâm nhập mặn,,0.0,,0.0,Không xác định,3/2023,0.5800000000000001,,,,,Miền Bắc tăng nhiệt nhanh,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/mien-bac-tang-nhiet-nhanh-20240320163940197.htm,2025-12-06T13:55:24.915557
2016-07-27,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,Giải pháp thủy lợi kết hợp nông nghiệp để ứng phó xâm nhập mặn,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/khoa-hoc/giai-phap-thuy-loi-ket-hop-nong-nghiep-de-ung-pho-xam-nhap-man-20160727154439902.htm,2025-12-06T13:55:25.971668
2016-03-26,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Hạn hán, xâm nhập mặn làm thiệt hại hơn 600 tỷ đồng",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/han-han-xam-nhap-man-lam-thiet-hai-hon-600-ty-dong-20160326164528725.htm,2025-12-06T13:55:27.121582
2016-06-06,Xâm nhập mặn,,0.0,,0.0,Không xác định,3000,0.42400000000000004,,,,,Xâm nhập mặn: Đâu là yếu tố ảnh hưởng?,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/khoa-hoc/xam-nhap-man-dau-la-yeu-to-anh-huong-20160606081208823.htm,2025-12-06T13:55:28.343447
2024-04-08,Xâm nhập mặn,,0.0,,0.0,Không xác định,2023,0.53,,,,,Chủ tịch tỉnh chịu trách nhiệm nếu người dân không có nước sinh hoạt,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/chu-tich-tinh-chiu-trach-nhiem-neu-nguoi-dan-khong-co-nuoc-sinh-hoat-20240408183548918.htm,2025-12-06T13:55:29.476300
2016-04-21,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,Nông dân “khóc ròng” vì mía chết hàng loạt do hạn mặn,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/nong-dan-khoc-rong-vi-mia-chet-hang-loat-do-han-man-20160419142956403.htm,2025-12-06T13:55:30.715932
2016-05-19,Xâm nhập mặn,,0.0,,0.0,Không xác định,2015,0.5800000000000001,,,,,"EU tài trợ 90.000 euro giúp Việt Nam đối phó hạn hán, xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/eu-tai-tro-90000-euro-giup-viet-nam-doi-pho-han-han-xam-nhap-man-201605191456174.htm,2025-12-06T13:55:31.570423
2020-04-15,Xâm nhập mặn,,0.0,,0.0,Không xác định,4/2020,0.5800000000000001,,,,,"Sóc Trăng công bố tình huống khẩn cấp do hạn, mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/soc-trang-cong-bo-tinh-huong-khan-cap-do-han-man-20200415185328683.htm,2025-12-06T13:55:32.989894
2020-02-23,Xâm nhập mặn,Xâm nhập mặn 15/2/2020,0.7,,0.0,Không xác định,15/2/2020,0.63,,,,,"Mùa mưa đến muộn, ĐBSCL đối mặt với hạn-mặn trầm trọng",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/gan-mot-thang-khong-mua-dbscl-quay-cuong-doi-pho-han-man-20200222114636031.htm,2025-12-06T13:55:34.320477
2024-03-10,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Miền Bắc rét tăng cường, ĐBSCL vào cao điểm xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/mien-bac-ret-tang-cuong-dbscl-vao-cao-diem-xam-nhap-man-20240309174104384.htm,2025-12-06T13:55:35.293541
2025-12-05,Xâm nhập mặn,,0.0,,0.0,Không xác định,2026,0.42400000000000004,,,,,"Thủ tướng yêu cầu tìm cách quản lý chất lượng không khí tại Hà Nội, TPHCM",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/thu-tuong-yeu-cau-tim-cach-quan-ly-chat-luong-khong-khi-tai-ha-noi-tphcm-20251205183040602.htm,2025-12-06T13:55:35.868191
2016-03-27,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"“Vương quốc” cây giống, hoa kiểng thiệt hại hàng chục tỷ đồng do xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/vuong-quoc-cay-giong-hoa-kieng-thiet-hai-hang-chuc-ty-dong-do-xam-nhap-man-20160326163436167.htm,2025-12-06T13:55:37.985239
2020-01-27,Xâm nhập mặn,,0.0,,0.0,Không xác định,01/2020,0.5800000000000001,,,,,"Nhiều tỉnh vừa ăn tết, vừa... chống mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/nhieu-tinh-vua-an-tet-vua-chong-man-20200127084540593.htm,2025-12-06T13:55:39.009396
2016-03-22,Xâm nhập mặn,,0.0,,0.0,Không xác định,2016,0.5800000000000001,,,,,"Cấp viên khử khuẩn, nước uống cho 11 tỉnh bị hạn hán và xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/tu-van/cap-vien-khu-khuan-nuoc-uong-cho-11-tinh-bi-han-han-va-xam-nhap-man-2016032212554227.htm,2025-12-06T13:55:40.261786
2024-04-25,Xâm nhập mặn,,0.0,,0.0,Không xác định,12/2023,0.5800000000000001,,,,,Lý giải việc xâm nhập mặn vùng biển Đồng bằng sông Cửu Long gia tăng,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/ly-giai-viec-xam-nhap-man-vung-bien-dong-bang-song-cuu-long-gia-tang-20240425192958550.htm,2025-12-06T13:55:41.548205
2024-04-12,Xâm nhập mặn,,0.0,,0.0,Không xác định,2024,0.53,,,,,"Mùa hạn mặn kỳ lạ: Nơi ruộng đồng khô khốc, chỗ đường hóa thành sông",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/mua-han-man-ky-la-noi-ruong-dong-kho-khoc-cho-duong-hoa-thanh-song-20240313231052817.htm,2025-12-06T13:55:42.532371
2016-10-07,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,Quy trình sử dụng Phân bón Phú Mỹ hợp lý cho cây lúa vùng xâm nhập mặn đạt hiệu quả cao,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/quy-trinh-su-dung-phan-bon-phu-my-hop-ly-cho-cay-lua-vung-xam-nhap-man-dat-hieu-qua-cao-20161007110436299.htm,2025-12-06T13:55:43.719991
2024-03-09,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,Thủ tướng: Kiên quyết không để dân ĐBSCL thiếu nước ngọt vì xâm nhập mặn,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/thu-tuong-kien-quyet-khong-de-dan-dbscl-thieu-nuoc-ngot-vi-xam-nhap-man-20240309061817123.htm,2025-12-06T13:55:45.228225
2024-04-06,Xâm nhập mặn,Xâm nhập mặn 8/11/2023,0.7,,0.0,Không xác định,8-11/2023,0.63,,,,,"""Xâm nhập mặn ngày càng đáng báo động""",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/xam-nhap-man-ngay-cang-dang-bao-dong-20240404162224347.htm,2025-12-06T13:55:46.366510
2021-06-06,Xâm nhập mặn,,0.0,,0.0,Không xác định,10/2020,0.5800000000000001,,,,,"Sông Lại Giang hết cảnh xâm nhập mặn, xóa nỗi lo ""đất khô, người khát""",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/kinh-doanh/song-lai-giang-het-canh-xam-nhap-man-xoa-noi-lo-dat-kho-nguoi-khat-20210605144511444.htm,2025-12-06T13:55:48.599555
2016-04-10,Xâm nhập mặn,,0.0,,0.0,Không xác định,2015,0.53,,,,,"Hoa Kỳ hỗ trợ khẩn cấp giúp Việt Nam đối phó với hạn hán, xâm nhập mặn lịch sử",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/hoa-ky-ho-tro-khan-cap-giup-viet-nam-doi-pho-voi-han-han-xam-nhap-man-lich-su-20160410085705226.htm,2025-12-06T13:55:49.940080
2016-03-31,Xâm nhập mặn,,0.0,,0.0,Không xác định,3/2016,0.6300000000000001,,,,,"Bạc Liêu công bố thiên tai do hạn, mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/bac-lieu-cong-bo-thien-tai-do-han-man-20160331195554559.htm,2025-12-06T13:55:51.388692
2015-03-10,Xâm nhập mặn,,0.0,,0.0,Không xác định,3/2015,0.5800000000000001,,,,,"Miền Trung, Tây Nguyên và Nam bộ khô hạn gay gắt",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/mien-trung-tay-nguyen-va-nam-bo-kho-han-gay-gat-1426629703.htm,2025-12-06T13:55:52.272093
2020-05-14,Xâm nhập mặn,,0.0,,0.0,Không xác định,2017,0.53,,,,,Rừng phòng hộ ven biển Sóc Trăng “kêu cứu”,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/rung-phong-ho-ven-bien-soc-trang-keu-cuu-20200513202214019.htm,2025-12-06T13:55:54.070113
2017-11-05,Xâm nhập mặn,,0.0,,0.0,Không xác định,3/2017,0.5800000000000001,,,,,"Rừng bần chua, “bức tường” ngăn mặn, chắn sóng vững chắc vùng cửa sông",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/rung-ban-chua-buc-tuong-ngan-man-chan-song-vung-chac-vung-cua-song-20171104223644811.htm,2025-12-06T13:55:55.432197
2016-03-15,Xâm nhập mặn,,0.0,,0.0,Không xác định,6000,0.42400000000000004,,,,,"Tổng Bí thư: Hạn chế thiệt hại do hạn hán, xâm nhập mặn gây ra",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/tong-bi-thu-han-che-thiet-hai-do-han-han-xam-nhap-man-gay-ra-20160315182613635.htm,2025-12-06T13:55:56.518675
2020-02-27,Xâm nhập mặn,,0.0,,0.0,Không xác định,4/2020,0.5800000000000001,,,,,"Cấp tốc đưa nước sạch ""cứu"" 8000 hộ dân bị xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/cap-toc-dua-nuoc-sach-cuu-8000-ho-dan-bi-xam-nhap-man-20200227172441422.htm,2025-12-06T13:55:57.429008
2025-02-10,Xâm nhập mặn,,0.0,,0.0,Không xác định,2025,0.53,,,,,FE Credit mang bồn chứa nước đến với bà con vùng hạn mặn,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/lao-dong-viec-lam/fe-credit-mang-bon-chua-nuoc-den-voi-ba-con-vung-han-man-20250210152909730.htm,2025-12-06T13:55:58.721538
2020-04-02,Xâm nhập mặn,,0.0,,0.0,Không xác định,12/2019,0.5800000000000001,,,,,"“Hạn hán, xâm nhập mặn còn kéo dài, diễn biến khó lường”",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/han-han-xam-nhap-man-con-keo-dai-dien-bien-kho-luong-20200401171151291.htm,2025-12-06T13:55:59.887060
2024-04-06,Xâm nhập mặn,,0.0,,0.0,Không xác định,2024,0.5,,,,,Tỉnh đầu tiên ở miền Tây công bố tình huống khẩn cấp về xâm nhập mặn,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/tinh-dau-tien-o-mien-tay-cong-bo-tinh-huong-khan-cap-ve-xam-nhap-man-20240406100559203.htm,2025-12-06T13:56:00.717316
2024-11-29,Xâm nhập mặn,,0.0,,0.0,Không xác định,3/2025,0.5800000000000001,,,,,"Đồng bằng sông Cửu Long: Mỗi năm bị ""nuốt chửng"" hàng trăm hecta đất",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/dong-bang-song-cuu-long-moi-nam-bi-nuot-chung-hang-tram-hecta-dat-20241129143002764.htm,2025-12-06T13:56:01.626077
2016-05-19,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,Xử lý xâm nhập mặn gắn với đảm bảo sinh kế cho dân,Dân Trí,Thiên tai khí tượng – thủy văn,,,,13.0 tỷ đồng,0.25,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/xu-ly-xam-nhap-man-gan-voi-dam-bao-sinh-ke-cho-dan-20160518220142859.htm,2025-12-06T13:56:02.781332
2023-12-18,Xâm nhập mặn,,0.0,,0.0,Không xác định,6/2022,0.5800000000000001,,,,,Hoa hậu Thanh Hà trăn trở về nạn xâm nhập mặn ở Bến Tre,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/giai-tri/hoa-hau-thanh-ha-tran-tro-ve-nan-xam-nhap-man-o-ben-tre-20231218130038732.htm,2025-12-06T13:56:03.750723
2024-06-08,Xâm nhập mặn,,0.0,,0.0,Không xác định,2021,0.53,,,,,Việt Nam là nước nguy cơ cao lây lan dịch bệnh giữa động vật và con người,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/viet-nam-la-nuoc-nguy-co-cao-lay-lan-dich-benh-giua-dong-vat-va-con-nguoi-20240607115333564.htm,2025-12-06T13:56:06.041923
2016-07-11,Xâm nhập mặn,,0.0,,0.0,Không xác định,2016,0.55,,,,,"Hạn hán, xâm nhập mặn ở ĐBSCL gây thiệt hại hơn 4.600 tỷ đồng",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/han-han-xam-nhap-man-o-dbscl-gay-thiet-hai-hon-4600-ty-dong-20160711174351069.htm,2025-12-06T13:56:07.232857
2020-04-01,Xâm nhập mặn,Xâm nhập mặn 5/8/2020,0.7,,0.0,Không xác định,5-8/2020,0.63,,,,,"Bộ TN-MT báo cáo “khẩn” tình trạng hạn hán, xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/bo-tn-mt-bao-cao-khan-tinh-trang-han-han-xam-nhap-man-20200401161820856.htm,2025-12-06T13:56:08.116385
2024-03-11,Xâm nhập mặn,,0.0,,0.0,Không xác định,2024,0.53,,,,,"Khốc liệt hạn mặn: Đường sụt, lúa chết, thuyền dưới sông ngỡ đậu trên bờ",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/khoc-liet-han-man-duong-sut-lua-chet-thuyen-duoi-song-ngo-dau-tren-bo-20240228212826281.htm,2025-12-06T13:56:09.175568
2024-04-18,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,Long An khẩn cấp ứng phó xâm nhập mặn,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/long-an-khan-cap-ung-pho-xam-nhap-man-20240418072032123.htm,2025-12-06T13:56:10.094873
2019-12-05,Xâm nhập mặn,,0.0,,0.0,Không xác định,2006,0.5800000000000001,,,,,"Trải nghiệm nền giáo dục ở 3 châu lục, 9x Việt muốn góp sức chống xâm nhập mặn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/giao-duc/trai-nghiem-nen-giao-duc-o-3-chau-luc-9x-viet-muon-gop-suc-chong-xam-nhap-man-20191204133652232.htm,2025-12-06T13:56:11.639340
2025-02-17,Xâm nhập mặn,,0.0,,0.0,Không xác định,4-2025,0.5800000000000001,,,,,Thủ tướng chỉ đạo chủ động ứng phó xâm nhập mặn cao điểm tại miền Tây và TP.HCM,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/thu-tuong-chi-dao-chu-dong-ung-pho-xam-nhap-man-cao-diem-tai-mien-tay-va-tp-hcm-20250217205611271.htm,2025-12-06T13:56:13.431267
2025-04-03,Xâm nhập mặn,,0.0,,0.0,Không xác định,4-2025,0.5800000000000001,,,,,Triều cường khiến mặn lấn sâu vào nội đồng ở Kiên Giang,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/trieu-cuong-khien-man-lan-sau-vao-noi-dong-o-kien-giang-20250403184610108.htm,2025-12-06T13:56:16.107411
2025-02-14,Xâm nhập mặn,,0.0,,0.0,Không xác định,2024,0.5,,,,,Miền Tây bắt đầu bước vào đợt xâm nhập mặn sâu nhất mùa khô 2025,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/mien-tay-bat-dau-buoc-vao-dot-xam-nhap-man-sau-nhat-mua-kho-2025-20250214104010956.htm,2025-12-06T13:56:17.035594
2025-02-15,Xâm nhập mặn,,0.0,,0.0,Không xác định,2024,0.53,,,,,Kiên Giang cấp bách chống xâm nhập mặn,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/kien-giang-cap-bach-chong-xam-nhap-man-20250214174911375.htm,2025-12-06T13:56:17.965885
